id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt,submit,submitLastChangedAt
01HMFFMW1VYY6P5CRX6HK12SAK,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:49:05.723432333Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:49:05.723432333Z,01HMFFAT117JEG8EVS4WTSN6EZ,2024-01-18T23:49:05.723432333Z,01HMFFAVPAGJND585A67G01J5B,2024-01-18T23:49:05.723432333Z,01HMFF6EC4RE3109PZBAQJNZBP,2024-01-18T23:49:05.723432333Z,65,2024-01-18T23:49:19.42973403Z,true,2024-01-18T23:49:19.45971105Z
01HMFFMY3P0SHRVQZ6WQAM0V0H,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:49:07.830556439Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:49:07.830556439Z,01HMFF8AGYCT3ZH120W7FSC5GP,2024-01-18T23:49:07.830556439Z,01HMFF8CTAVGXGXC9W8G89TP7J,2024-01-18T23:49:07.830556439Z,01HMFF1C3ENTHBEHK3A52NMR0Q,2024-01-18T23:49:07.830556439Z,100,2024-01-18T23:49:13.241031984Z,true,2024-01-18T23:49:13.271291652Z
01HMFFMY4YJQED3C1JT5699TW8,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:49:07.870661008Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:49:07.870661008Z,01HMFF8AGYCT3ZH120W7FSC5GP,2024-01-18T23:49:07.870661008Z,01HMFF8CTAVGXGXC9W8G89TP7J,2024-01-18T23:49:07.870661008Z,01HMFF1HN7PJFVM47MK4F7M1AR,2024-01-18T23:49:07.870661008Z,67,2024-01-18T23:49:37.552512849Z,true,2024-01-18T23:49:37.521403273Z
01HMFFMY666RTXWHJPZDSTWKRZ,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:49:07.910761784Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:49:07.910761784Z,01HMFF8AGYCT3ZH120W7FSC5GP,2024-01-18T23:49:07.910761784Z,01HMFF8CTAVGXGXC9W8G89TP7J,2024-01-18T23:49:07.910761784Z,01HMFF2GCJGG2E7FFD3PMTWHC1,2024-01-18T23:49:07.910761784Z,54,2024-01-18T23:49:13.301190096Z,true,2024-01-18T23:49:13.367908807Z
01HMFFMY7GG0TS6PMYCMSH7VXE,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:49:07.952604952Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:49:07.952604952Z,01HMFF8AGYCT3ZH120W7FSC5GP,2024-01-18T23:49:07.952604952Z,01HMFF8CTAVGXGXC9W8G89TP7J,2024-01-18T23:49:07.952604952Z,01HMFF3H9MZVKF4VNNXSN0ACD2,2024-01-18T23:49:07.952604952Z,78,2024-01-18T23:49:16.930476504Z,true,2024-01-18T23:49:16.993998599Z
01HMFFN1BX4TV3AXNDANF8FFR0,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:49:11.165353079Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:49:11.165353079Z,01HMFFCYYDPYME4FWBA9XQFWHN,2024-01-18T23:49:11.165353079Z,01HMFFD14JEZGVP809H5YD34CW,2024-01-18T23:49:11.165353079Z,01HMFF67WMVYRPAC04DYRFX7EZ,2024-01-18T23:49:11.165353079Z,72,2024-01-18T23:49:22.739788414Z,true,2024-01-18T23:49:22.769969089Z
01HMFFN1D4KMCNADCWWNTFV808,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:49:11.204923809Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:49:11.204923809Z,01HMFFCYYDPYME4FWBA9XQFWHN,2024-01-18T23:49:11.204923809Z,01HMFFD14JEZGVP809H5YD34CW,2024-01-18T23:49:11.204923809Z,01HMFF6ESJ3CKESW4VW0H4ANAD,2024-01-18T23:49:11.204923809Z,60,2024-01-18T23:49:18.648373554Z,true,2024-01-18T23:49:18.619196212Z
01HMFFN1ED49TG87G0DGV3KQWE,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:49:11.245303909Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:49:11.245303909Z,01HMFFCYYDPYME4FWBA9XQFWHN,2024-01-18T23:49:11.245303909Z,01HMFFD14JEZGVP809H5YD34CW,2024-01-18T23:49:11.245303909Z,01HMFF6VBDMW8F30HYQZAQJZ9P,2024-01-18T23:49:11.245303909Z,60,2024-01-18T23:49:36.645053537Z,true,2024-01-18T23:49:36.676000709Z
01HMFFN1FNX56QTN6KCK9BB9AQ,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:49:11.28576182Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:49:11.28576182Z,01HMFFCYYDPYME4FWBA9XQFWHN,2024-01-18T23:49:11.28576182Z,01HMFFD14JEZGVP809H5YD34CW,2024-01-18T23:49:11.28576182Z,01HMFF8FXV33WTG8JNK5253JJM,2024-01-18T23:49:11.28576182Z,60,2024-01-18T23:49:20.753042818Z,true,2024-01-18T23:49:20.78193799Z
01HMFFN3R4SXSNKZD7HNKV0Z8W,01HMFEGKCZTM3TVP165TB33RX6,2024-01-18T23:49:13.604929709Z,01HMFEGKDKB1CCAZ90D742BW2M,2024-01-18T23:49:13.604929709Z,01HMFFGXKJRTNK6HPZYR2X2BMR,2024-01-18T23:49:13.604929709Z,01HMFFH04DFFF8M1E0FE7WKAV7,2024-01-18T23:49:13.604929709Z,01HMFF6CWFADAY865WC24S8F9E,2024-01-18T23:49:13.604929709Z,,,,
01HMFFN3SBYMM336THCB9NGQT8,01HMFEGKCZTM3TVP165TB33RX6,2024-01-18T23:49:13.643087678Z,01HMFEGKDKB1CCAZ90D742BW2M,2024-01-18T23:49:13.643087678Z,01HMFFGXKJRTNK6HPZYR2X2BMR,2024-01-18T23:49:13.643087678Z,01HMFFH04DFFF8M1E0FE7WKAV7,2024-01-18T23:49:13.643087678Z,01HMFF779RTP6TH4090G7CWQ0Q,2024-01-18T23:49:13.643087678Z,69,2024-01-18T23:49:25.083621346Z,true,2024-01-18T23:49:25.054437573Z
01HMFFN3TJ5SY2YV9W5NEJ8RYT,01HMFEGKCZTM3TVP165TB33RX6,2024-01-18T23:49:13.682290285Z,01HMFEGKDKB1CCAZ90D742BW2M,2024-01-18T23:49:13.682290285Z,01HMFFGXKJRTNK6HPZYR2X2BMR,2024-01-18T23:49:13.682290285Z,01HMFFH04DFFF8M1E0FE7WKAV7,2024-01-18T23:49:13.682290285Z,01HMFFB1MV4VRSW1850Y9VYDMF,2024-01-18T23:49:13.682290285Z,70,2024-01-18T23:49:17.852873454Z,true,2024-01-18T23:49:17.91213933Z
01HMFFN3VS7S88FK06FV17WD28,01HMFEGKCZTM3TVP165TB33RX6,2024-01-18T23:49:13.721591529Z,01HMFEGKDKB1CCAZ90D742BW2M,2024-01-18T23:49:13.721591529Z,01HMFFGXKJRTNK6HPZYR2X2BMR,2024-01-18T23:49:13.721591529Z,01HMFFH04DFFF8M1E0FE7WKAV7,2024-01-18T23:49:13.721591529Z,01HMFFCA7DKWZRBDZDAJNXTA6K,2024-01-18T23:49:13.721591529Z,67,2024-01-18T23:49:40.615874528Z,true,2024-01-18T23:49:40.646026631Z
01HMFFN8Y6ST10ZSFZ3F3WPKNH,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:49:18.918540277Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:49:18.918540277Z,01HMFF6KZQNM1X3GW0HCGN2H92,2024-01-18T23:49:18.918540277Z,01HMFF6NPDCKN8QG3NFEBFSRCQ,2024-01-18T23:49:18.918540277Z,01HMFDVVD4ZA2R5AYC8GV643XZ,2024-01-18T23:49:18.918540277Z,,,,
01HMFFN8ZEE3SBE4AM4FQ4D1RM,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:49:18.958904005Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:49:18.958904005Z,01HMFF6KZQNM1X3GW0HCGN2H92,2024-01-18T23:49:18.958904005Z,01HMFF6NPDCKN8QG3NFEBFSRCQ,2024-01-18T23:49:18.958904005Z,01HMFEZX2C6JA1Y1ZWHF3944HV,2024-01-18T23:49:18.958904005Z,86,2024-01-18T23:49:33.078051253Z,true,2024-01-18T23:49:33.107698132Z
01HMFFN90ZPSZHSC267GW686CZ,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:49:19.00750454Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:49:19.00750454Z,01HMFF6KZQNM1X3GW0HCGN2H92,2024-01-18T23:49:19.00750454Z,01HMFF6NPDCKN8QG3NFEBFSRCQ,2024-01-18T23:49:19.00750454Z,01HMFF03P5RQ80MY3RAPBMJER5,2024-01-18T23:49:19.00750454Z,85,2024-01-18T23:49:27.616968861Z,true,2024-01-18T23:49:27.586122028Z
01HMFFN92BVQ44P7VWBXRGXP67,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:49:19.051083437Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:49:19.051083437Z,01HMFF6KZQNM1X3GW0HCGN2H92,2024-01-18T23:49:19.051083437Z,01HMFF6NPDCKN8QG3NFEBFSRCQ,2024-01-18T23:49:19.051083437Z,01HMFF36RTMDGJSG3P6NP961Y6,2024-01-18T23:49:19.051083437Z,75,2024-01-18T23:49:24.821096814Z,true,2024-01-18T23:49:24.850219119Z
01HMFFNF8QKC945A78NA0MSS83,01HMFEGSFSCVHRAJ92EZCKGY7H,2024-01-18T23:49:25.399144222Z,01HMFEGSGDGQ1DKXVSAFAEQHCZ,2024-01-18T23:49:25.399144222Z,01HMFFNA97ZWYDCG9WF7188JHT,2024-01-18T23:49:25.399144222Z,01HMFFNBZD44P22D4E8NRFF223,2024-01-18T23:49:25.399144222Z,01HMFFBJGJNYA1R268Z0T6SB5F,2024-01-18T23:49:25.399144222Z,,,,
01HMFFNFAWQ0BNSN5TZTWWE6YJ,01HMFEGSFSCVHRAJ92EZCKGY7H,2024-01-18T23:49:25.468050546Z,01HMFEGSGDGQ1DKXVSAFAEQHCZ,2024-01-18T23:49:25.468050546Z,01HMFFNA97ZWYDCG9WF7188JHT,2024-01-18T23:49:25.468050546Z,01HMFFNBZD44P22D4E8NRFF223,2024-01-18T23:49:25.468050546Z,01HMFFBY2BMQMD16PEQPSD8Z1W,2024-01-18T23:49:25.468050546Z,,,,
01HMFFNFC2TF9CRBB44NGB4CFA,01HMFEGSFSCVHRAJ92EZCKGY7H,2024-01-18T23:49:25.506998035Z,01HMFEGSGDGQ1DKXVSAFAEQHCZ,2024-01-18T23:49:25.506998035Z,01HMFFNA97ZWYDCG9WF7188JHT,2024-01-18T23:49:25.506998035Z,01HMFFNBZD44P22D4E8NRFF223,2024-01-18T23:49:25.506998035Z,01HMFFEG2JW4FHYZCZ1SHKEBZB,2024-01-18T23:49:25.506998035Z,,,,
01HMFFNFD9PERQERMPEHZPCRVH,01HMFEGSFSCVHRAJ92EZCKGY7H,2024-01-18T23:49:25.546020272Z,01HMFEGSGDGQ1DKXVSAFAEQHCZ,2024-01-18T23:49:25.546020272Z,01HMFFNA97ZWYDCG9WF7188JHT,2024-01-18T23:49:25.546020272Z,01HMFFNBZD44P22D4E8NRFF223,2024-01-18T23:49:25.546020272Z,01HMFFEY1VSES1H3BN069YNX7X,2024-01-18T23:49:25.546020272Z,,,,
01HMFFNMX53T27GAN8EX4VKVDQ,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:49:31.173759024Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:49:31.173759024Z,01HMFFASYRQQRX4XNAHHKGRE43,2024-01-18T23:49:31.173759024Z,01HMFFAV3ZXH11HH83KVJ9PN7D,2024-01-18T23:49:31.173759024Z,01HMFEWR2HC1YY4Z4MVNJ2K0R0,2024-01-18T23:49:31.173759024Z,,,,
01HMFFNMZBWTJBWDT8R4RY997D,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:49:31.243176883Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:49:31.243176883Z,01HMFFASYRQQRX4XNAHHKGRE43,2024-01-18T23:49:31.243176883Z,01HMFFAV3ZXH11HH83KVJ9PN7D,2024-01-18T23:49:31.243176883Z,01HMFF01AB3502BM6AVE6H0BJY,2024-01-18T23:49:31.243176883Z,,,,
01HMFFNN3PR1B3H0HJE1CG4Z66,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:49:31.38270263Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:49:31.38270263Z,01HMFFASYRQQRX4XNAHHKGRE43,2024-01-18T23:49:31.38270263Z,01HMFFAV3ZXH11HH83KVJ9PN7D,2024-01-18T23:49:31.38270263Z,01HMFF0VBMRKHME75BREYWRHZD,2024-01-18T23:49:31.38270263Z,,,,
01HMFFNN5TWNKT9WMM4HDVCD01,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:49:31.450773252Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:49:31.450773252Z,01HMFFASYRQQRX4XNAHHKGRE43,2024-01-18T23:49:31.450773252Z,01HMFFAV3ZXH11HH83KVJ9PN7D,2024-01-18T23:49:31.450773252Z,01HMFF6EC4RE3109PZBAQJNZBP,2024-01-18T23:49:31.450773252Z,,,,
01HMFFNNP4YAN40NP9ZSNF57DZ,01HMFEGQ3PSTJ2CSPAA0QP7YH5,2024-01-18T23:49:31.972144835Z,01HMFEGQ4B11E0W52B6KADBBRD,2024-01-18T23:49:31.972144835Z,01HMFFKMPX34NZ21SW57F45DPN,2024-01-18T23:49:31.972144835Z,01HMFFKP9DT99PATCY2RPXG9WJ,2024-01-18T23:49:31.972144835Z,01HMFFBV3QH2YR5DN3VXBYDHQH,2024-01-18T23:49:31.972144835Z,,,,
01HMFFNNSFPXG9NXDV7HASNHK0,01HMFEGQ3PSTJ2CSPAA0QP7YH5,2024-01-18T23:49:32.079272158Z,01HMFEGQ4B11E0W52B6KADBBRD,2024-01-18T23:49:32.079272158Z,01HMFFKMPX34NZ21SW57F45DPN,2024-01-18T23:49:32.079272158Z,01HMFFKP9DT99PATCY2RPXG9WJ,2024-01-18T23:49:32.079272158Z,01HMFFC1NV739RAA8C662EEAHY,2024-01-18T23:49:32.079272158Z,,,,
01HMFFNNVCCYBTG98N22AWDHVA,01HMFEGQ3PSTJ2CSPAA0QP7YH5,2024-01-18T23:49:32.140426525Z,01HMFEGQ4B11E0W52B6KADBBRD,2024-01-18T23:49:32.140426525Z,01HMFFKMPX34NZ21SW57F45DPN,2024-01-18T23:49:32.140426525Z,01HMFFKP9DT99PATCY2RPXG9WJ,2024-01-18T23:49:32.140426525Z,01HMFFCN6TNKAYEZWT5XR24M55,2024-01-18T23:49:32.140426525Z,,,,
01HMFFNNXDXSS2J70PCN9X68QP,01HMFEGQ3PSTJ2CSPAA0QP7YH5,2024-01-18T23:49:32.205986797Z,01HMFEGQ4B11E0W52B6KADBBRD,2024-01-18T23:49:32.205986797Z,01HMFFKMPX34NZ21SW57F45DPN,2024-01-18T23:49:32.205986797Z,01HMFFKP9DT99PATCY2RPXG9WJ,2024-01-18T23:49:32.205986797Z,01HMFFCR5SPME4KVXK2QQPN0JB,2024-01-18T23:49:32.205986797Z,,,,
01HMFFNTTR2DBEYVV32G2DX2EB,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:49:37.240382742Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:49:37.240382742Z,01HMFFCYZ89MPEX30ZJFA995BK,2024-01-18T23:49:37.240382742Z,01HMFFD08XHKHCGKHH1CJAEMJ1,2024-01-18T23:49:37.240382742Z,01HMFF67WMVYRPAC04DYRFX7EZ,2024-01-18T23:49:37.240382742Z,,,,
01HMFFNTW00G8X77C8YT7N3R10,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:49:37.280667207Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:49:37.280667207Z,01HMFFCYZ89MPEX30ZJFA995BK,2024-01-18T23:49:37.280667207Z,01HMFFD08XHKHCGKHH1CJAEMJ1,2024-01-18T23:49:37.280667207Z,01HMFF6ESJ3CKESW4VW0H4ANAD,2024-01-18T23:49:37.280667207Z,,,,
01HMFFNTX91AA1CSJJMCG1KRBW,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:49:37.321935996Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:49:37.321935996Z,01HMFFCYZ89MPEX30ZJFA995BK,2024-01-18T23:49:37.321935996Z,01HMFFD08XHKHCGKHH1CJAEMJ1,2024-01-18T23:49:37.321935996Z,01HMFF6VBDMW8F30HYQZAQJZ9P,2024-01-18T23:49:37.321935996Z,,,,
01HMFFNTYKSQVRNP2CZ1VSTR1X,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:49:37.363583573Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:49:37.363583573Z,01HMFFCYZ89MPEX30ZJFA995BK,2024-01-18T23:49:37.363583573Z,01HMFFD08XHKHCGKHH1CJAEMJ1,2024-01-18T23:49:37.363583573Z,01HMFF8FXV33WTG8JNK5253JJM,2024-01-18T23:49:37.363583573Z,,,,
01HMFFNVRHAZBF021R1MFRRYQX,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:49:38.19356491Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:49:38.19356491Z,01HMFF8AHJZR66JX2D4FFEJP85,2024-01-18T23:49:38.19356491Z,01HMFF8C5129KCRZ50KB4KJQY3,2024-01-18T23:49:38.19356491Z,01HMFF1C3ENTHBEHK3A52NMR0Q,2024-01-18T23:49:38.19356491Z,,,,
01HMFFNVSSDXA93RJVAWTYGFA3,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:49:38.233574454Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:49:38.233574454Z,01HMFF8AHJZR66JX2D4FFEJP85,2024-01-18T23:49:38.233574454Z,01HMFF8C5129KCRZ50KB4KJQY3,2024-01-18T23:49:38.233574454Z,01HMFF1HN7PJFVM47MK4F7M1AR,2024-01-18T23:49:38.233574454Z,,,,
01HMFFNVV1WEZM5CPJE78FBH6Q,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:49:38.2740285Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:49:38.2740285Z,01HMFF8AHJZR66JX2D4FFEJP85,2024-01-18T23:49:38.2740285Z,01HMFF8C5129KCRZ50KB4KJQY3,2024-01-18T23:49:38.2740285Z,01HMFF2GCJGG2E7FFD3PMTWHC1,2024-01-18T23:49:38.2740285Z,,,,
01HMFFNVWBR5E8NKB3546XT1DM,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:49:38.31581659Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:49:38.31581659Z,01HMFF8AHJZR66JX2D4FFEJP85,2024-01-18T23:49:38.31581659Z,01HMFF8C5129KCRZ50KB4KJQY3,2024-01-18T23:49:38.31581659Z,01HMFF3H9MZVKF4VNNXSN0ACD2,2024-01-18T23:49:38.31581659Z,,,,
01HMFFNYXPNKFSPGPXM05YRJWF,01HMFEGKCZTM3TVP165TB33RX6,2024-01-18T23:49:41.4300364Z,01HMFEGKDKB1CCAZ90D742BW2M,2024-01-18T23:49:41.4300364Z,01HMFFGXHQWPFEBSJ06P51HJFN,2024-01-18T23:49:41.4300364Z,01HMFFGZ1GDTDCX9DXTJZ0XRK5,2024-01-18T23:49:41.4300364Z,01HMFF6CWFADAY865WC24S8F9E,2024-01-18T23:49:41.4300364Z,,,,
01HMFFNYYX9F42WGMZKZ33JARQ,01HMFEGKCZTM3TVP165TB33RX6,2024-01-18T23:49:41.469803363Z,01HMFEGKDKB1CCAZ90D742BW2M,2024-01-18T23:49:41.469803363Z,01HMFFGXHQWPFEBSJ06P51HJFN,2024-01-18T23:49:41.469803363Z,01HMFFGZ1GDTDCX9DXTJZ0XRK5,2024-01-18T23:49:41.469803363Z,01HMFF779RTP6TH4090G7CWQ0Q,2024-01-18T23:49:41.469803363Z,,,,
01HMFFNZ06JBN0EF8T3JD14QZ3,01HMFEGKCZTM3TVP165TB33RX6,2024-01-18T23:49:41.5102397Z,01HMFEGKDKB1CCAZ90D742BW2M,2024-01-18T23:49:41.5102397Z,01HMFFGXHQWPFEBSJ06P51HJFN,2024-01-18T23:49:41.5102397Z,01HMFFGZ1GDTDCX9DXTJZ0XRK5,2024-01-18T23:49:41.5102397Z,01HMFFB1MV4VRSW1850Y9VYDMF,2024-01-18T23:49:41.5102397Z,,,,
01HMFFNZ1EW9RM9ZQN6F7TK6A7,01HMFEGKCZTM3TVP165TB33RX6,2024-01-18T23:49:41.550281674Z,01HMFEGKDKB1CCAZ90D742BW2M,2024-01-18T23:49:41.550281674Z,01HMFFGXHQWPFEBSJ06P51HJFN,2024-01-18T23:49:41.550281674Z,01HMFFGZ1GDTDCX9DXTJZ0XRK5,2024-01-18T23:49:41.550281674Z,01HMFFCA7DKWZRBDZDAJNXTA6K,2024-01-18T23:49:41.550281674Z,,,,
01HMFFPCXV5K69JJES2XC00GBJ,01HMFEGSFSCVHRAJ92EZCKGY7H,2024-01-18T23:49:55.771901272Z,01HMFEGSGDGQ1DKXVSAFAEQHCZ,2024-01-18T23:49:55.771901272Z,01HMFFNA97ZWYDCG9WF7188JHT,2024-01-18T23:49:55.771901272Z,01HMFFNC0C9BSD5W68NN9WHNW3,2024-01-18T23:49:55.771901272Z,01HMFFBJGJNYA1R268Z0T6SB5F,2024-01-18T23:49:55.771901272Z,50,2024-01-18T23:50:08.068497684Z,true,2024-01-18T23:50:08.099161322Z
01HMFFPCZ3F4A1W3E8SGTEN16T,01HMFEGSFSCVHRAJ92EZCKGY7H,2024-01-18T23:49:55.81191133Z,01HMFEGSGDGQ1DKXVSAFAEQHCZ,2024-01-18T23:49:55.81191133Z,01HMFFNA97ZWYDCG9WF7188JHT,2024-01-18T23:49:55.81191133Z,01HMFFNC0C9BSD5W68NN9WHNW3,2024-01-18T23:49:55.81191133Z,01HMFFBY2BMQMD16PEQPSD8Z1W,2024-01-18T23:49:55.81191133Z,85,2024-01-18T23:50:14.74442094Z,true,2024-01-18T23:50:14.776770193Z
01HMFFPD094JEQQSBEN9EVVG5T,01HMFEGSFSCVHRAJ92EZCKGY7H,2024-01-18T23:49:55.849870862Z,01HMFEGSGDGQ1DKXVSAFAEQHCZ,2024-01-18T23:49:55.849870862Z,01HMFFNA97ZWYDCG9WF7188JHT,2024-01-18T23:49:55.849870862Z,01HMFFNC0C9BSD5W68NN9WHNW3,2024-01-18T23:49:55.849870862Z,01HMFFEG2JW4FHYZCZ1SHKEBZB,2024-01-18T23:49:55.849870862Z,0,2024-01-18T23:50:02.703632183Z,true,2024-01-18T23:50:02.749637715Z
01HMFFPD1KAFN50HM1XVP1KT62,01HMFEGSFSCVHRAJ92EZCKGY7H,2024-01-18T23:49:55.891761124Z,01HMFEGSGDGQ1DKXVSAFAEQHCZ,2024-01-18T23:49:55.891761124Z,01HMFFNA97ZWYDCG9WF7188JHT,2024-01-18T23:49:55.891761124Z,01HMFFNC0C9BSD5W68NN9WHNW3,2024-01-18T23:49:55.891761124Z,01HMFFEY1VSES1H3BN069YNX7X,2024-01-18T23:49:55.891761124Z,80,2024-01-18T23:50:13.8946487Z,true,2024-01-18T23:50:13.989730501Z
01HMFFPJWGDW8TFTGRMPKVX94S,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:50:01.872105361Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:50:01.872105361Z,01HMFFASYRQQRX4XNAHHKGRE43,2024-01-18T23:50:01.872105361Z,01HMFFAV4RS9PEHTB1YFJ3XGEK,2024-01-18T23:50:01.872105361Z,01HMFEWR2HC1YY4Z4MVNJ2K0R0,2024-01-18T23:50:01.872105361Z,56,2024-01-18T23:50:14.651376137Z,true,2024-01-18T23:50:14.681682211Z
01HMFFPJYTKY9KPMGCZY1W4AWB,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:50:01.946741821Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:50:01.946741821Z,01HMFFASYRQQRX4XNAHHKGRE43,2024-01-18T23:50:01.946741821Z,01HMFFAV4RS9PEHTB1YFJ3XGEK,2024-01-18T23:50:01.946741821Z,01HMFF01AB3502BM6AVE6H0BJY,2024-01-18T23:50:01.946741821Z,75,2024-01-18T23:50:16.296057447Z,true,2024-01-18T23:50:16.263537019Z
01HMFFPK2NSZSE8Z4WQH1PRT2P,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:50:02.069995873Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:50:02.069995873Z,01HMFFASYRQQRX4XNAHHKGRE43,2024-01-18T23:50:02.069995873Z,01HMFFAV4RS9PEHTB1YFJ3XGEK,2024-01-18T23:50:02.069995873Z,01HMFF0VBMRKHME75BREYWRHZD,2024-01-18T23:50:02.069995873Z,61,2024-01-18T23:50:25.954458781Z,true,2024-01-18T23:50:25.921237378Z
01HMFFPK79XZ37D1ZT9S82PGYW,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:50:02.217737327Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:50:02.217737327Z,01HMFFASYRQQRX4XNAHHKGRE43,2024-01-18T23:50:02.217737327Z,01HMFFAV4RS9PEHTB1YFJ3XGEK,2024-01-18T23:50:02.217737327Z,01HMFF6EC4RE3109PZBAQJNZBP,2024-01-18T23:50:02.217737327Z,78,2024-01-18T23:50:14.107060222Z,true,2024-01-18T23:50:14.139125663Z
01HMFFPKJXCPDGX9E55YBR5R4P,01HMFEGQ3PSTJ2CSPAA0QP7YH5,2024-01-18T23:50:02.589238624Z,01HMFEGQ4B11E0W52B6KADBBRD,2024-01-18T23:50:02.589238624Z,01HMFFKMPX34NZ21SW57F45DPN,2024-01-18T23:50:02.589238624Z,01HMFFKQ58JRV8K3Y4SQ6CS1CY,2024-01-18T23:50:02.589238624Z,01HMFFBV3QH2YR5DN3VXBYDHQH,2024-01-18T23:50:02.589238624Z,20,2024-01-18T23:50:13.463033623Z,true,2024-01-18T23:50:13.495721371Z
01HMFFPKN16GZ7APTSKNBJJK8G,01HMFEGQ3PSTJ2CSPAA0QP7YH5,2024-01-18T23:50:02.657079179Z,01HMFEGQ4B11E0W52B6KADBBRD,2024-01-18T23:50:02.657079179Z,01HMFFKMPX34NZ21SW57F45DPN,2024-01-18T23:50:02.657079179Z,01HMFFKQ58JRV8K3Y4SQ6CS1CY,2024-01-18T23:50:02.657079179Z,01HMFFC1NV739RAA8C662EEAHY,2024-01-18T23:50:02.657079179Z,90,2024-01-18T23:50:18.125541286Z,true,2024-01-18T23:50:18.155478359Z
