id,stageIndex,stageIndexLastChangedAt,name,nameLastChangedAt,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,task,taskLastChangedAt,gameID,gameIDLastChangedAt,start,startLastChangedAt
01HMFE48QH7ZKTKX26HSF96BP0,2,2024-01-18T23:22:33.199583303Z,Round 8 / 9,2024-01-18T23:22:33.073607681Z,01HMFDQPX0VMWWEN88X3WFBKPV,2024-01-18T23:22:33.073607681Z,true,2024-01-18T23:29:19.647462803Z,8,2024-01-18T23:22:33.073607681Z,7,2024-01-18T23:22:33.073607681Z,Chat,2024-01-18T23:22:33.073607681Z,01HMFDQPXBVXSBMV3SA29YT50D,2024-01-18T23:22:33.073607681Z,true,2024-01-18T23:28:29.841517652Z
01HMFE48QPN08G60TGAS9JEXQQ,2,2024-01-18T23:22:33.200672878Z,Round 9 / 9,2024-01-18T23:22:33.078764194Z,01HMFDQPX0VMWWEN88X3WFBKPV,2024-01-18T23:22:33.078764194Z,true,2024-01-18T23:30:02.493809349Z,9,2024-01-18T23:22:33.078764194Z,8,2024-01-18T23:22:33.078764194Z,Chat,2024-01-18T23:22:33.078764194Z,01HMFDQPXBVXSBMV3SA29YT50D,2024-01-18T23:22:33.078764194Z,true,2024-01-18T23:29:19.667491898Z
01HMFEAG50FJRV6J6GQ6597RGZ,2,2024-01-18T23:25:57.382882211Z,Round 1 / 9,2024-01-18T23:25:57.280366735Z,01HMFDQSQ4KQ9BQTYZTM6QDHSE,2024-01-18T23:25:57.280366735Z,true,2024-01-18T23:26:57.882740033Z,1,2024-01-18T23:25:57.280366735Z,0,2024-01-18T23:25:57.280366735Z,Chat,2024-01-18T23:25:57.280366735Z,01HMFDQSQC59HQF9Q7T91ZPWX5,2024-01-18T23:25:57.280366735Z,true,2024-01-18T23:25:57.507254684Z
01HMFEAG520FKK8DNARKWQP3W8,2,2024-01-18T23:25:57.407071175Z,Round 4 / 9,2024-01-18T23:25:57.282664327Z,01HMFDQSQ4KQ9BQTYZTM6QDHSE,2024-01-18T23:25:57.282664327Z,true,2024-01-18T23:29:39.007044293Z,4,2024-01-18T23:25:57.282664327Z,3,2024-01-18T23:25:57.282664327Z,Chat,2024-01-18T23:25:57.282664327Z,01HMFDQSQC59HQF9Q7T91ZPWX5,2024-01-18T23:25:57.282664327Z,true,2024-01-18T23:28:45.235021748Z
01HMFEAG54GX3MZBKFJ1F3FTG4,2,2024-01-18T23:25:57.407071175Z,Round 3 / 9,2024-01-18T23:25:57.284869478Z,01HMFDQSQ4KQ9BQTYZTM6QDHSE,2024-01-18T23:25:57.284869478Z,true,2024-01-18T23:28:45.217471836Z,3,2024-01-18T23:25:57.284869478Z,2,2024-01-18T23:25:57.284869478Z,Chat,2024-01-18T23:25:57.284869478Z,01HMFDQSQC59HQF9Q7T91ZPWX5,2024-01-18T23:25:57.284869478Z,true,2024-01-18T23:27:50.233927712Z
01HMFEAG56G134ZWF0EEAJF05C,2,2024-01-18T23:25:57.407071175Z,Round 2 / 9,2024-01-18T23:25:57.286936341Z,01HMFDQSQ4KQ9BQTYZTM6QDHSE,2024-01-18T23:25:57.286936341Z,true,2024-01-18T23:27:50.213851033Z,2,2024-01-18T23:25:57.286936341Z,1,2024-01-18T23:25:57.286936341Z,Chat,2024-01-18T23:25:57.286936341Z,01HMFDQSQC59HQF9Q7T91ZPWX5,2024-01-18T23:25:57.286936341Z,true,2024-01-18T23:26:57.898108195Z
01HMFEAG59MMNZE67CGV9MJBB3,2,2024-01-18T23:25:57.413140983Z,Round 5 / 9,2024-01-18T23:25:57.289394183Z,01HMFDQSQ4KQ9BQTYZTM6QDHSE,2024-01-18T23:25:57.289394183Z,true,2024-01-18T23:30:30.065498605Z,5,2024-01-18T23:25:57.289394183Z,4,2024-01-18T23:25:57.289394183Z,Chat,2024-01-18T23:25:57.289394183Z,01HMFDQSQC59HQF9Q7T91ZPWX5,2024-01-18T23:25:57.289394183Z,true,2024-01-18T23:29:39.034227242Z
01HMFEAG5BD8X24DACXWEAAD0K,2,2024-01-18T23:25:57.378943904Z,Round 6 / 9,2024-01-18T23:25:57.291355574Z,01HMFDQSQ4KQ9BQTYZTM6QDHSE,2024-01-18T23:25:57.291355574Z,true,2024-01-18T23:31:23.640913126Z,6,2024-01-18T23:25:57.291355574Z,5,2024-01-18T23:25:57.291355574Z,Chat,2024-01-18T23:25:57.291355574Z,01HMFDQSQC59HQF9Q7T91ZPWX5,2024-01-18T23:25:57.291355574Z,true,2024-01-18T23:30:30.085895984Z
01HMFEAG5DZ1DQYCCNW96P0Q7Q,2,2024-01-18T23:25:57.378943904Z,Round 8 / 9,2024-01-18T23:25:57.293311667Z,01HMFDQSQ4KQ9BQTYZTM6QDHSE,2024-01-18T23:25:57.293311667Z,true,2024-01-18T23:32:58.377243434Z,8,2024-01-18T23:25:57.293311667Z,7,2024-01-18T23:25:57.293311667Z,Chat,2024-01-18T23:25:57.293311667Z,01HMFDQSQC59HQF9Q7T91ZPWX5,2024-01-18T23:25:57.293311667Z,true,2024-01-18T23:32:13.729752109Z
01HMFEAG5FVZZEW1GE33771985,2,2024-01-18T23:25:57.378943904Z,Round 7 / 9,2024-01-18T23:25:57.295309008Z,01HMFDQSQ4KQ9BQTYZTM6QDHSE,2024-01-18T23:25:57.295309008Z,true,2024-01-18T23:32:13.707456453Z,7,2024-01-18T23:25:57.295309008Z,6,2024-01-18T23:25:57.295309008Z,Chat,2024-01-18T23:25:57.295309008Z,01HMFDQSQC59HQF9Q7T91ZPWX5,2024-01-18T23:25:57.295309008Z,true,2024-01-18T23:31:23.661713212Z
01HMFEAG5HD3F6ZPA4WFAA4Z6B,2,2024-01-18T23:25:57.378943904Z,Round 9 / 9,2024-01-18T23:25:57.297868883Z,01HMFDQSQ4KQ9BQTYZTM6QDHSE,2024-01-18T23:25:57.297868883Z,true,2024-01-18T23:33:56.762941653Z,9,2024-01-18T23:25:57.297868883Z,8,2024-01-18T23:25:57.297868883Z,Chat,2024-01-18T23:25:57.297868883Z,01HMFDQSQC59HQF9Q7T91ZPWX5,2024-01-18T23:25:57.297868883Z,true,2024-01-18T23:32:58.404889889Z
01HMFEFT28MR621FB9657BPSQC,2,2024-01-18T23:28:51.408957488Z,Round 1 / 9,2024-01-18T23:28:51.272199792Z,01HMFD70NS6KGP6D3SVRA44DJ6,2024-01-18T23:28:51.272199792Z,true,2024-01-18T23:29:47.915327341Z,1,2024-01-18T23:28:51.272199792Z,0,2024-01-18T23:28:51.272199792Z,Chat,2024-01-18T23:28:51.272199792Z,01HMFD70P1NJWT1WK60P5YMXBX,2024-01-18T23:28:51.272199792Z,true,2024-01-18T23:28:51.555933946Z
01HMFEFT2B2CCEAE0M8X3ZSVAS,2,2024-01-18T23:28:51.408957488Z,Round 2 / 9,2024-01-18T23:28:51.275995339Z,01HMFD70NS6KGP6D3SVRA44DJ6,2024-01-18T23:28:51.275995339Z,true,2024-01-18T23:30:48.237712707Z,2,2024-01-18T23:28:51.275995339Z,1,2024-01-18T23:28:51.275995339Z,Chat,2024-01-18T23:28:51.275995339Z,01HMFD70P1NJWT1WK60P5YMXBX,2024-01-18T23:28:51.275995339Z,true,2024-01-18T23:29:47.934051936Z
01HMFEFT2FDSTE54RAC2RT1H16,2,2024-01-18T23:28:51.418793243Z,Round 3 / 9,2024-01-18T23:28:51.279867611Z,01HMFD70NS6KGP6D3SVRA44DJ6,2024-01-18T23:28:51.279867611Z,true,2024-01-18T23:31:39.705520151Z,3,2024-01-18T23:28:51.279867611Z,2,2024-01-18T23:28:51.279867611Z,Chat,2024-01-18T23:28:51.279867611Z,01HMFD70P1NJWT1WK60P5YMXBX,2024-01-18T23:28:51.279867611Z,true,2024-01-18T23:30:48.258815651Z
01HMFEFT2KVM6ETN0SB0CBA7GK,2,2024-01-18T23:28:51.473290086Z,Round 6 / 9,2024-01-18T23:28:51.283204266Z,01HMFD70NS6KGP6D3SVRA44DJ6,2024-01-18T23:28:51.283204266Z,true,2024-01-18T23:34:15.826087524Z,6,2024-01-18T23:28:51.283204266Z,5,2024-01-18T23:28:51.283204266Z,Chat,2024-01-18T23:28:51.283204266Z,01HMFD70P1NJWT1WK60P5YMXBX,2024-01-18T23:28:51.283204266Z,true,2024-01-18T23:33:22.218573897Z
01HMFEFT2Q0KZ7EF12KAFN9TQA,2,2024-01-18T23:28:51.434319642Z,Round 4 / 9,2024-01-18T23:28:51.287162005Z,01HMFD70NS6KGP6D3SVRA44DJ6,2024-01-18T23:28:51.287162005Z,true,2024-01-18T23:32:31.982472588Z,4,2024-01-18T23:28:51.287162005Z,3,2024-01-18T23:28:51.287162005Z,Chat,2024-01-18T23:28:51.287162005Z,01HMFD70P1NJWT1WK60P5YMXBX,2024-01-18T23:28:51.287162005Z,true,2024-01-18T23:31:39.729366621Z
01HMFEFT2TXB69ETAKVFMADXHM,2,2024-01-18T23:28:51.446266951Z,Round 5 / 9,2024-01-18T23:28:51.290725843Z,01HMFD70NS6KGP6D3SVRA44DJ6,2024-01-18T23:28:51.290725843Z,true,2024-01-18T23:33:22.195489139Z,5,2024-01-18T23:28:51.290725843Z,4,2024-01-18T23:28:51.290725843Z,Chat,2024-01-18T23:28:51.290725843Z,01HMFD70P1NJWT1WK60P5YMXBX,2024-01-18T23:28:51.290725843Z,true,2024-01-18T23:32:32.005425848Z
01HMFEFT2YD2PEBV6EPJ7AFTHP,2,2024-01-18T23:28:51.525202181Z,Round 9 / 9,2024-01-18T23:28:51.294315791Z,01HMFD70NS6KGP6D3SVRA44DJ6,2024-01-18T23:28:51.294315791Z,true,2024-01-18T23:37:01.930436281Z,9,2024-01-18T23:28:51.294315791Z,8,2024-01-18T23:28:51.294315791Z,Chat,2024-01-18T23:28:51.294315791Z,01HMFD70P1NJWT1WK60P5YMXBX,2024-01-18T23:28:51.294315791Z,true,2024-01-18T23:36:09.704153198Z
01HMFEFT32G6ZKN2DB7KZBS1V0,2,2024-01-18T23:28:51.534328487Z,Round 7 / 9,2024-01-18T23:28:51.298066564Z,01HMFD70NS6KGP6D3SVRA44DJ6,2024-01-18T23:28:51.298066564Z,true,2024-01-18T23:35:11.269128099Z,7,2024-01-18T23:28:51.298066564Z,6,2024-01-18T23:28:51.298066564Z,Chat,2024-01-18T23:28:51.298066564Z,01HMFD70P1NJWT1WK60P5YMXBX,2024-01-18T23:28:51.298066564Z,true,2024-01-18T23:34:15.859454962Z
01HMFEFT35YJ5P4EWT1W80VEKQ,2,2024-01-18T23:28:51.525202181Z,Round 8 / 9,2024-01-18T23:28:51.301394614Z,01HMFD70NS6KGP6D3SVRA44DJ6,2024-01-18T23:28:51.301394614Z,true,2024-01-18T23:36:09.672757349Z,8,2024-01-18T23:28:51.301394614Z,7,2024-01-18T23:28:51.301394614Z,Chat,2024-01-18T23:28:51.301394614Z,01HMFD70P1NJWT1WK60P5YMXBX,2024-01-18T23:28:51.301394614Z,true,2024-01-18T23:35:11.342762021Z
01HMFEJQWCQ8Q6B6VVSHQRGJRG,2,2024-01-18T23:30:27.563313745Z,Round 6 / 9,2024-01-18T23:30:27.340603207Z,01HMFD72N0KSDT2MWAV2KSF27S,2024-01-18T23:30:27.340603207Z,true,2024-01-18T23:35:57.338684689Z,6,2024-01-18T23:30:27.340603207Z,5,2024-01-18T23:30:27.340603207Z,Chat,2024-01-18T23:30:27.340603207Z,01HMFD72NDC7J8P5J6Y5B47X5S,2024-01-18T23:30:27.340603207Z,true,2024-01-18T23:35:11.397741697Z
01HMFEJQWHNNSR51A1BS7JP39K,2,2024-01-18T23:30:27.555107074Z,Round 7 / 9,2024-01-18T23:30:27.345450499Z,01HMFD72N0KSDT2MWAV2KSF27S,2024-01-18T23:30:27.345450499Z,true,2024-01-18T23:36:43.907658034Z,7,2024-01-18T23:30:27.345450499Z,6,2024-01-18T23:30:27.345450499Z,Chat,2024-01-18T23:30:27.345450499Z,01HMFD72NDC7J8P5J6Y5B47X5S,2024-01-18T23:30:27.345450499Z,true,2024-01-18T23:35:57.446400389Z
01HMFEJQWT17SX7MMJAE36T0EC,2,2024-01-18T23:30:27.555107074Z,Round 4 / 9,2024-01-18T23:30:27.354059393Z,01HMFD72N0KSDT2MWAV2KSF27S,2024-01-18T23:30:27.354059393Z,true,2024-01-18T23:34:20.023398325Z,4,2024-01-18T23:30:27.354059393Z,3,2024-01-18T23:30:27.354059393Z,Chat,2024-01-18T23:30:27.354059393Z,01HMFD72NDC7J8P5J6Y5B47X5S,2024-01-18T23:30:27.354059393Z,true,2024-01-18T23:33:19.734248757Z
01HMFEJQWYA4JWPSZFKEXWMDXK,2,2024-01-18T23:30:27.52118642Z,Round 2 / 9,2024-01-18T23:30:27.358108168Z,01HMFD72N0KSDT2MWAV2KSF27S,2024-01-18T23:30:27.358108168Z,true,2024-01-18T23:32:19.335440754Z,2,2024-01-18T23:30:27.358108168Z,1,2024-01-18T23:30:27.358108168Z,Chat,2024-01-18T23:30:27.358108168Z,01HMFD72NDC7J8P5J6Y5B47X5S,2024-01-18T23:30:27.358108168Z,true,2024-01-18T23:31:22.851312049Z
01HMFEJQX2ZGFM38TWW89N2RSC,2,2024-01-18T23:30:27.57269837Z,Round 3 / 9,2024-01-18T23:30:27.362991262Z,01HMFD72N0KSDT2MWAV2KSF27S,2024-01-18T23:30:27.362991262Z,true,2024-01-18T23:33:19.703516809Z,3,2024-01-18T23:30:27.362991262Z,2,2024-01-18T23:30:27.362991262Z,Chat,2024-01-18T23:30:27.362991262Z,01HMFD72NDC7J8P5J6Y5B47X5S,2024-01-18T23:30:27.362991262Z,true,2024-01-18T23:32:19.363848026Z
01HMFEJQX74VBJ5H0BYV3BHBGB,2,2024-01-18T23:30:27.582326448Z,Round 5 / 9,2024-01-18T23:30:27.367307188Z,01HMFD72N0KSDT2MWAV2KSF27S,2024-01-18T23:30:27.367307188Z,true,2024-01-18T23:35:11.354181186Z,5,2024-01-18T23:30:27.367307188Z,4,2024-01-18T23:30:27.367307188Z,Chat,2024-01-18T23:30:27.367307188Z,01HMFD72NDC7J8P5J6Y5B47X5S,2024-01-18T23:30:27.367307188Z,true,2024-01-18T23:34:20.047840229Z
01HMFEJQXC350CV19MD01MYBM0,2,2024-01-18T23:30:27.525491025Z,Round 1 / 9,2024-01-18T23:30:27.372049675Z,01HMFD72N0KSDT2MWAV2KSF27S,2024-01-18T23:30:27.372049675Z,true,2024-01-18T23:31:22.825845587Z,1,2024-01-18T23:30:27.372049675Z,0,2024-01-18T23:30:27.372049675Z,Chat,2024-01-18T23:30:27.372049675Z,01HMFD72NDC7J8P5J6Y5B47X5S,2024-01-18T23:30:27.372049675Z,true,2024-01-18T23:30:27.770724233Z
01HMFEJQXGGPN32D5PYHPQ0DCA,2,2024-01-18T23:30:27.636169309Z,Round 8 / 9,2024-01-18T23:30:27.376558385Z,01HMFD72N0KSDT2MWAV2KSF27S,2024-01-18T23:30:27.376558385Z,true,2024-01-18T23:37:35.754954439Z,8,2024-01-18T23:30:27.376558385Z,7,2024-01-18T23:30:27.376558385Z,Chat,2024-01-18T23:30:27.376558385Z,01HMFD72NDC7J8P5J6Y5B47X5S,2024-01-18T23:30:27.376558385Z,true,2024-01-18T23:36:43.947945164Z
01HMFEJQXSF12S5NFKCAXVS7AK,2,2024-01-18T23:30:27.66698923Z,Round 9 / 9,2024-01-18T23:30:27.385080423Z,01HMFD72N0KSDT2MWAV2KSF27S,2024-01-18T23:30:27.385080423Z,true,2024-01-18T23:38:16.719479567Z,9,2024-01-18T23:30:27.385080423Z,8,2024-01-18T23:30:27.385080423Z,Chat,2024-01-18T23:30:27.385080423Z,01HMFD72NDC7J8P5J6Y5B47X5S,2024-01-18T23:30:27.385080423Z,true,2024-01-18T23:37:35.798447917Z
01HMFEN9RHAQNAE6D6XWTM7BKR,2,2024-01-18T23:31:51.437987297Z,Round 4 / 9,2024-01-18T23:31:51.185125153Z,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:31:51.185125153Z,true,2024-01-18T23:35:15.156622816Z,4,2024-01-18T23:31:51.185125153Z,3,2024-01-18T23:31:51.185125153Z,Chat,2024-01-18T23:31:51.185125153Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:31:51.185125153Z,true,2024-01-18T23:34:32.348653181Z
01HMFEN9RPE9V0QZ5481EDHV71,2,2024-01-18T23:31:51.452953488Z,Round 3 / 9,2024-01-18T23:31:51.190930506Z,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:31:51.190930506Z,true,2024-01-18T23:34:32.323481684Z,3,2024-01-18T23:31:51.190930506Z,2,2024-01-18T23:31:51.190930506Z,Chat,2024-01-18T23:31:51.190930506Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:31:51.190930506Z,true,2024-01-18T23:33:31.985672817Z
01HMFEN9RYHQHZWXA42V66BDZ1,2,2024-01-18T23:31:51.46928708Z,Round 1 / 9,2024-01-18T23:31:51.19844229Z,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:31:51.19844229Z,true,2024-01-18T23:32:39.172553319Z,1,2024-01-18T23:31:51.19844229Z,0,2024-01-18T23:31:51.19844229Z,Chat,2024-01-18T23:31:51.19844229Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:31:51.19844229Z,true,2024-01-18T23:31:51.667951887Z
01HMFEN9S4G9JNVV0FVQVP0G55,2,2024-01-18T23:31:51.47642076Z,Round 5 / 9,2024-01-18T23:31:51.204399514Z,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:31:51.204399514Z,true,2024-01-18T23:35:57.4111987Z,5,2024-01-18T23:31:51.204399514Z,4,2024-01-18T23:31:51.204399514Z,Chat,2024-01-18T23:31:51.204399514Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:31:51.204399514Z,true,2024-01-18T23:35:15.21152098Z
01HMFEN9SBWT4JMBPD6BHQ1QWA,2,2024-01-18T23:31:51.486393061Z,Round 2 / 9,2024-01-18T23:31:51.211475976Z,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:31:51.211475976Z,true,2024-01-18T23:33:31.961474378Z,2,2024-01-18T23:31:51.211475976Z,1,2024-01-18T23:31:51.211475976Z,Chat,2024-01-18T23:31:51.211475976Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:31:51.211475976Z,true,2024-01-18T23:32:39.19704506Z
01HMFEN9SHPT9WG94CTC6Q7VYA,2,2024-01-18T23:31:51.49588276Z,Round 6 / 9,2024-01-18T23:31:51.217178271Z,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:31:51.217178271Z,true,2024-01-18T23:36:44.784766285Z,6,2024-01-18T23:31:51.217178271Z,5,2024-01-18T23:31:51.217178271Z,Chat,2024-01-18T23:31:51.217178271Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:31:51.217178271Z,true,2024-01-18T23:35:57.505342254Z
01HMFEN9SXC01SBMCHNE3FRBKA,2,2024-01-18T23:31:51.437987297Z,Round 8 / 9,2024-01-18T23:31:51.229133533Z,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:31:51.229133533Z,true,2024-01-18T23:38:12.358935771Z,8,2024-01-18T23:31:51.229133533Z,7,2024-01-18T23:31:51.229133533Z,Chat,2024-01-18T23:31:51.229133533Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:31:51.229133533Z,true,2024-01-18T23:37:28.982102705Z
01HMFEN9T3GD0Y49MZA7RWYENM,2,2024-01-18T23:31:51.511115164Z,Round 7 / 9,2024-01-18T23:31:51.236288063Z,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:31:51.236288063Z,true,2024-01-18T23:37:28.939575791Z,7,2024-01-18T23:31:51.236288063Z,6,2024-01-18T23:31:51.236288063Z,Chat,2024-01-18T23:31:51.236288063Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:31:51.236288063Z,true,2024-01-18T23:36:44.827691929Z
01HMFEN9TA7586MAA2T0C24DZS,2,2024-01-18T23:31:51.528896554Z,Round 9 / 9,2024-01-18T23:31:51.242183536Z,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:31:51.242183536Z,true,2024-01-18T23:38:58.913207642Z,9,2024-01-18T23:31:51.242183536Z,8,2024-01-18T23:31:51.242183536Z,Chat,2024-01-18T23:31:51.242183536Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:31:51.242183536Z,true,2024-01-18T23:38:12.40606872Z
01HMFEP7766TFBQCK1ETZWFB5H,2,2024-01-18T23:32:21.641277307Z,Round 1 / 9,2024-01-18T23:32:21.350384105Z,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:32:21.350384105Z,true,2024-01-18T23:33:17.150837312Z,1,2024-01-18T23:32:21.350384105Z,0,2024-01-18T23:32:21.350384105Z,Chat,2024-01-18T23:32:21.350384105Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:32:21.350384105Z,true,2024-01-18T23:32:21.798218944Z
01HMFEP77C4KQ8NVX57BJR7RF9,2,2024-01-18T23:32:21.636370523Z,Round 9 / 9,2024-01-18T23:32:21.356367041Z,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:32:21.356367041Z,true,2024-01-18T23:40:18.024342815Z,9,2024-01-18T23:32:21.356367041Z,8,2024-01-18T23:32:21.356367041Z,Chat,2024-01-18T23:32:21.356367041Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:32:21.356367041Z,true,2024-01-18T23:39:28.984359561Z
01HMFEP77H1TGNZSP16HHWKQ0E,2,2024-01-18T23:32:21.663327976Z,Round 5 / 9,2024-01-18T23:32:21.361861124Z,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:32:21.361861124Z,true,2024-01-18T23:36:56.751699656Z,5,2024-01-18T23:32:21.361861124Z,4,2024-01-18T23:32:21.361861124Z,Chat,2024-01-18T23:32:21.361861124Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:32:21.361861124Z,true,2024-01-18T23:36:04.619752987Z
01HMFEP77R4P5JHFJY661MATZA,2,2024-01-18T23:32:21.599922961Z,Round 6 / 9,2024-01-18T23:32:21.36817949Z,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:32:21.36817949Z,true,2024-01-18T23:37:48.827516052Z,6,2024-01-18T23:32:21.36817949Z,5,2024-01-18T23:32:21.36817949Z,Chat,2024-01-18T23:32:21.36817949Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:32:21.36817949Z,true,2024-01-18T23:36:56.800049627Z
01HMFEP782FGY4W284JA7QB6B8,2,2024-01-18T23:32:21.687329583Z,Round 7 / 9,2024-01-18T23:32:21.378186748Z,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:32:21.378186748Z,true,2024-01-18T23:38:43.16071104Z,7,2024-01-18T23:32:21.378186748Z,6,2024-01-18T23:32:21.378186748Z,Chat,2024-01-18T23:32:21.378186748Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:32:21.378186748Z,true,2024-01-18T23:37:48.89140595Z
01HMFEP7888KVMP3TWA6N79J1R,2,2024-01-18T23:32:21.703688106Z,Round 8 / 9,2024-01-18T23:32:21.384394845Z,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:32:21.384394845Z,true,2024-01-18T23:39:28.904520598Z,8,2024-01-18T23:32:21.384394845Z,7,2024-01-18T23:32:21.384394845Z,Chat,2024-01-18T23:32:21.384394845Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:32:21.384394845Z,true,2024-01-18T23:38:43.261731155Z
01HMFEP78XSK5F4VSZZ00KF2NH,2,2024-01-18T23:32:21.772016581Z,Round 3 / 9,2024-01-18T23:32:21.405642354Z,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:32:21.405642354Z,true,2024-01-18T23:35:09.198893699Z,3,2024-01-18T23:32:21.405642354Z,2,2024-01-18T23:32:21.405642354Z,Chat,2024-01-18T23:32:21.405642354Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:32:21.405642354Z,true,2024-01-18T23:34:14.367827169Z
01HMFEP795B9N6K0ZM8KEDBSR6,2,2024-01-18T23:32:21.79330835Z,Round 2 / 9,2024-01-18T23:32:21.413252917Z,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:32:21.413252917Z,true,2024-01-18T23:34:14.332248173Z,2,2024-01-18T23:32:21.413252917Z,1,2024-01-18T23:32:21.413252917Z,Chat,2024-01-18T23:32:21.413252917Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:32:21.413252917Z,true,2024-01-18T23:33:17.176270452Z
01HMFEP7A9ZB5TWBJ25GXRE5W0,2,2024-01-18T23:32:21.905534215Z,Round 4 / 9,2024-01-18T23:32:21.44917169Z,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:32:21.44917169Z,true,2024-01-18T23:36:04.584772663Z,4,2024-01-18T23:32:21.44917169Z,3,2024-01-18T23:32:21.44917169Z,Chat,2024-01-18T23:32:21.44917169Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:32:21.44917169Z,true,2024-01-18T23:35:09.227412298Z
01HMFESK0MQN1DJY5DP9JE4HVM,2,2024-01-18T23:34:12.051854194Z,Round 1 / 9,2024-01-18T23:34:11.732923701Z,01HMFDQTMQ1TVM1KJT4GQS9GXK,2024-01-18T23:34:11.732923701Z,true,2024-01-18T23:35:13.095236634Z,1,2024-01-18T23:34:11.732923701Z,0,2024-01-18T23:34:11.732923701Z,Chat,2024-01-18T23:34:11.732923701Z,01HMFDQTMZG27ZNCPS41G2YD6B,2024-01-18T23:34:11.732923701Z,true,2024-01-18T23:34:12.174578271Z
01HMFESK0XVQN48J4VK062NKJZ,2,2024-01-18T23:34:12.072577167Z,Round 8 / 9,2024-01-18T23:34:11.741202504Z,01HMFDQTMQ1TVM1KJT4GQS9GXK,2024-01-18T23:34:11.741202504Z,true,2024-01-18T23:41:15.669111094Z,8,2024-01-18T23:34:11.741202504Z,7,2024-01-18T23:34:11.741202504Z,Chat,2024-01-18T23:34:11.741202504Z,01HMFDQTMZG27ZNCPS41G2YD6B,2024-01-18T23:34:11.741202504Z,true,2024-01-18T23:40:27.231648362Z
01HMFESK15VJDW4FFYADGCCJA7,2,2024-01-18T23:34:12.072577167Z,Round 7 / 9,2024-01-18T23:34:11.749401756Z,01HMFDQTMQ1TVM1KJT4GQS9GXK,2024-01-18T23:34:11.749401756Z,true,2024-01-18T23:40:27.174674789Z,7,2024-01-18T23:34:11.749401756Z,6,2024-01-18T23:34:11.749401756Z,Chat,2024-01-18T23:34:11.749401756Z,01HMFDQTMZG27ZNCPS41G2YD6B,2024-01-18T23:34:11.749401756Z,true,2024-01-18T23:39:26.894190555Z
01HMFESK1GQ9G1XYD1BWD1RDYM,2,2024-01-18T23:34:12.072577167Z,Round 9 / 9,2024-01-18T23:34:11.761011562Z,01HMFDQTMQ1TVM1KJT4GQS9GXK,2024-01-18T23:34:11.761011562Z,true,2024-01-18T23:42:19.075545899Z,9,2024-01-18T23:34:11.761011562Z,8,2024-01-18T23:34:11.761011562Z,Chat,2024-01-18T23:34:11.761011562Z,01HMFDQTMZG27ZNCPS41G2YD6B,2024-01-18T23:34:11.761011562Z,true,2024-01-18T23:41:15.725033329Z
