id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,confidence,confidenceLastChangedAt,guess,guessLastChangedAt,submit,submitLastChangedAt
01HVSW60Z232CPKQPAB06H4QJX,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:27.810102487Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:30:27.810102487Z,01HVSW38A5AX5QK7C5K06E8R17,2024-04-19T00:30:27.810102487Z,01HVSW38HE1G0NDZE8E9DDW3NS,2024-04-19T00:30:27.810102487Z,01HVSVVXEFDQCRSJGK8QE1SM3R,2024-04-19T00:30:27.810102487Z,100,2024-04-19T00:30:44.85205665Z,4,2024-04-19T00:30:44.853894165Z,true,2024-04-19T00:30:44.852777594Z
01HVSW60Z98VTX5W6FR02B3BJE,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:27.817646703Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:30:27.817646703Z,01HVSW38A5AX5QK7C5K06E8R17,2024-04-19T00:30:27.817646703Z,01HVSW38HE1G0NDZE8E9DDW3NS,2024-04-19T00:30:27.817646703Z,01HVSVX7B4BX3MDPGXEMRJQQ08,2024-04-19T00:30:27.817646703Z,,,,,,
01HVSW60ZGPAVPN2ATT5YP81C8,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:27.824927108Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:30:27.824927108Z,01HVSW38A5AX5QK7C5K06E8R17,2024-04-19T00:30:27.824927108Z,01HVSW38HE1G0NDZE8E9DDW3NS,2024-04-19T00:30:27.824927108Z,01HVSVXD50P57KTK8NNBWHE67P,2024-04-19T00:30:27.824927108Z,64,2024-04-19T00:30:49.55272161Z,67,2024-04-19T00:30:49.551789217Z,true,2024-04-19T00:30:49.553582468Z
01HVSW6D3VCWHFZHA1FQY7C4GJ,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:40.251605008Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:30:40.251605008Z,01HVSW0BD7ZSJW555MX3VXDKG1,2024-04-19T00:30:40.251605008Z,01HVSW0BNZR8WKNJJWVJPH2VQT,2024-04-19T00:30:40.251605008Z,01HVSVMCSVXNDM22Z4GHV1S19C,2024-04-19T00:30:40.251605008Z,70,2024-04-19T00:30:52.475952844Z,77,2024-04-19T00:30:52.477016777Z,true,2024-04-19T00:30:52.477606714Z
01HVSW6D405W72A3TPGA6YZANF,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:40.256873042Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:30:40.256873042Z,01HVSW0BD7ZSJW555MX3VXDKG1,2024-04-19T00:30:40.256873042Z,01HVSW0BNZR8WKNJJWVJPH2VQT,2024-04-19T00:30:40.256873042Z,01HVSVTAR4GS8PHW29Z4P4CMY3,2024-04-19T00:30:40.256873042Z,68,2024-04-19T00:30:56.853900003Z,91,2024-04-19T00:30:56.846485912Z,true,2024-04-19T00:30:56.853012616Z
01HVSW6D44FFZXMF4EE4HWP7CF,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:40.260430321Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:30:40.260430321Z,01HVSW0BD7ZSJW555MX3VXDKG1,2024-04-19T00:30:40.260430321Z,01HVSW0BNZR8WKNJJWVJPH2VQT,2024-04-19T00:30:40.260430321Z,01HVSVVJCJ22SZJC2DP40DMFKW,2024-04-19T00:30:40.260430321Z,82,2024-04-19T00:30:49.503482911Z,78,2024-04-19T00:30:49.502655978Z,true,2024-04-19T00:30:49.504263868Z
01HVSW6D475WZNEVCC1QMBN71X,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:40.263923791Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:30:40.263923791Z,01HVSW0BD7ZSJW555MX3VXDKG1,2024-04-19T00:30:40.263923791Z,01HVSW0BNZR8WKNJJWVJPH2VQT,2024-04-19T00:30:40.263923791Z,01HVSVWM43JA8Z1M658C5SD7EG,2024-04-19T00:30:40.263923791Z,0,2024-04-19T00:30:51.987784353Z,69,2024-04-19T00:30:51.947498352Z,true,2024-04-19T00:30:51.986906805Z
01HVSW6XCRZBAC2ARED58YJQQB,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:56.920448646Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:30:56.920448646Z,01HVSW0BD8Z1C7K43MC9C2YE70,2024-04-19T00:30:56.920448646Z,01HVSW0BFYTAVJB4NA8DFKW1FM,2024-04-19T00:30:56.920448646Z,01HVSVMCSVXNDM22Z4GHV1S19C,2024-04-19T00:30:56.920448646Z,,,,,,
01HVSW6XCWB1F6CAGW785KPHFW,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:56.924843186Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:30:56.924843186Z,01HVSW0BD8Z1C7K43MC9C2YE70,2024-04-19T00:30:56.924843186Z,01HVSW0BFYTAVJB4NA8DFKW1FM,2024-04-19T00:30:56.924843186Z,01HVSVTAR4GS8PHW29Z4P4CMY3,2024-04-19T00:30:56.924843186Z,,,,,,
01HVSW6XD0S2F3EF6B904KJSXW,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:56.928717872Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:30:56.928717872Z,01HVSW0BD8Z1C7K43MC9C2YE70,2024-04-19T00:30:56.928717872Z,01HVSW0BFYTAVJB4NA8DFKW1FM,2024-04-19T00:30:56.928717872Z,01HVSVVJCJ22SZJC2DP40DMFKW,2024-04-19T00:30:56.928717872Z,,,,,,
01HVSW6XD4RDCVJPZK767EA9R4,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:56.932911932Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:30:56.932911932Z,01HVSW0BD8Z1C7K43MC9C2YE70,2024-04-19T00:30:56.932911932Z,01HVSW0BFYTAVJB4NA8DFKW1FM,2024-04-19T00:30:56.932911932Z,01HVSVWM43JA8Z1M658C5SD7EG,2024-04-19T00:30:56.932911932Z,,,,,,
01HVSW6YBEF6VNYM8MEJKKWQNS,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:57.902826375Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:30:57.902826375Z,01HVSW38ACT174QK0E7ESESJNP,2024-04-19T00:30:57.902826375Z,01HVSW38FC67GK923VE9MA6NSD,2024-04-19T00:30:57.902826375Z,01HVSVTRFBENNBNW910Z5TZWVT,2024-04-19T00:30:57.902826375Z,,,,,,
01HVSW6YBKCV075YDZ3Q5M2MXX,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:57.907784678Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:30:57.907784678Z,01HVSW38ACT174QK0E7ESESJNP,2024-04-19T00:30:57.907784678Z,01HVSW38FC67GK923VE9MA6NSD,2024-04-19T00:30:57.907784678Z,01HVSVVXEFDQCRSJGK8QE1SM3R,2024-04-19T00:30:57.907784678Z,,,,,,
01HVSW6YBQ8FCY5JVYJNVBSQ07,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:57.911303945Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:30:57.911303945Z,01HVSW38ACT174QK0E7ESESJNP,2024-04-19T00:30:57.911303945Z,01HVSW38FC67GK923VE9MA6NSD,2024-04-19T00:30:57.911303945Z,01HVSVX7B4BX3MDPGXEMRJQQ08,2024-04-19T00:30:57.911303945Z,,,,,,
01HVSW6YBT2TF1QA930Q42V1FH,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:30:57.915016109Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:30:57.915016109Z,01HVSW38ACT174QK0E7ESESJNP,2024-04-19T00:30:57.915016109Z,01HVSW38FC67GK923VE9MA6NSD,2024-04-19T00:30:57.915016109Z,01HVSVXD50P57KTK8NNBWHE67P,2024-04-19T00:30:57.915016109Z,,,,,,
01HVSW7BE3H8W9KZFR6W4CD3A5,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:11.299969909Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:11.299969909Z,01HVSW7AWZBYC8Q4NXRGRF1YYY,2024-04-19T00:31:11.299969909Z,01HVSW7B3A0EXKJSDVZ6X4Q30K,2024-04-19T00:31:11.299969909Z,01HVSVWR2VTC85XEMJ6VTX3SBT,2024-04-19T00:31:11.299969909Z,,,,,,
01HVSW7BE89VGQ0F5E3K0ZS1MC,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:11.304090755Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:11.304090755Z,01HVSW7AWZBYC8Q4NXRGRF1YYY,2024-04-19T00:31:11.304090755Z,01HVSW7B3A0EXKJSDVZ6X4Q30K,2024-04-19T00:31:11.304090755Z,01HVSVYEH953WVAFBFB6XE927F,2024-04-19T00:31:11.304090755Z,,,,,,
01HVSW7BEB5W9J3PRRCXAHD4TB,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:11.307566452Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:11.307566452Z,01HVSW7AWZBYC8Q4NXRGRF1YYY,2024-04-19T00:31:11.307566452Z,01HVSW7B3A0EXKJSDVZ6X4Q30K,2024-04-19T00:31:11.307566452Z,01HVSVZKDKJ31S4JPBDWWVZR3X,2024-04-19T00:31:11.307566452Z,,,,,,
01HVSW7BEEDR139QEPT1WF4KP6,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:11.310883193Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:11.310883193Z,01HVSW7AWZBYC8Q4NXRGRF1YYY,2024-04-19T00:31:11.310883193Z,01HVSW7B3A0EXKJSDVZ6X4Q30K,2024-04-19T00:31:11.310883193Z,01HVSW3AMEA38DZ107C39YFSWP,2024-04-19T00:31:11.310883193Z,,,,,,
01HVSW7TQXACZA525NT0PAFPY5,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:26.973545221Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:31:26.973545221Z,01HVSW0BD8Z1C7K43MC9C2YE70,2024-04-19T00:31:26.973545221Z,01HVSW0BFYTAVJB4NA91RNQKJG,2024-04-19T00:31:26.973545221Z,01HVSVMCSVXNDM22Z4GHV1S19C,2024-04-19T00:31:26.973545221Z,67,2024-04-19T00:31:39.176541059Z,65,2024-04-19T00:31:39.175261589Z,true,2024-04-19T00:31:39.177220762Z
01HVSW7TR11DQ3EZK6C90VQ4HY,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:26.97764156Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:31:26.97764156Z,01HVSW0BD8Z1C7K43MC9C2YE70,2024-04-19T00:31:26.97764156Z,01HVSW0BFYTAVJB4NA91RNQKJG,2024-04-19T00:31:26.97764156Z,01HVSVTAR4GS8PHW29Z4P4CMY3,2024-04-19T00:31:26.97764156Z,84,2024-04-19T00:31:41.960211282Z,89,2024-04-19T00:31:41.959311934Z,true,2024-04-19T00:31:41.958513334Z
01HVSW7TR5QVF8P40NZBDPT4TY,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:26.981449981Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:31:26.981449981Z,01HVSW0BD8Z1C7K43MC9C2YE70,2024-04-19T00:31:26.981449981Z,01HVSW0BFYTAVJB4NA91RNQKJG,2024-04-19T00:31:26.981449981Z,01HVSVVJCJ22SZJC2DP40DMFKW,2024-04-19T00:31:26.981449981Z,76,2024-04-19T00:31:33.749547013Z,76,2024-04-19T00:31:33.748663827Z,true,2024-04-19T00:31:33.75139161Z
01HVSW7TRA3YPM1NF7MS2XXTR5,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:26.98623382Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:31:26.98623382Z,01HVSW0BD8Z1C7K43MC9C2YE70,2024-04-19T00:31:26.98623382Z,01HVSW0BFYTAVJB4NA91RNQKJG,2024-04-19T00:31:26.98623382Z,01HVSVWM43JA8Z1M658C5SD7EG,2024-04-19T00:31:26.98623382Z,73,2024-04-19T00:31:35.836144143Z,56,2024-04-19T00:31:35.83691462Z,true,2024-04-19T00:31:35.835304915Z
01HVSW7VPAAYZ9D1QMR5CD9J46,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:27.946380201Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:31:27.946380201Z,01HVSW38ACT174QK0E7ESESJNP,2024-04-19T00:31:27.946380201Z,01HVSW38FC67GK923VEPCTJMYB,2024-04-19T00:31:27.946380201Z,01HVSVTRFBENNBNW910Z5TZWVT,2024-04-19T00:31:27.946380201Z,67,2024-04-19T00:31:36.729970438Z,85,2024-04-19T00:31:36.726355119Z,true,2024-04-19T00:31:36.878394636Z
01HVSW7VPENGH2F9CCE7ZEHQZQ,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:27.950392547Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:31:27.950392547Z,01HVSW38ACT174QK0E7ESESJNP,2024-04-19T00:31:27.950392547Z,01HVSW38FC67GK923VEPCTJMYB,2024-04-19T00:31:27.950392547Z,01HVSVVXEFDQCRSJGK8QE1SM3R,2024-04-19T00:31:27.950392547Z,100,2024-04-19T00:31:41.639066151Z,4,2024-04-19T00:31:41.640092824Z,true,2024-04-19T00:31:41.641378981Z
01HVSW7VPKZD4G8GGN53D1F2M3,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:27.955299756Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:31:27.955299756Z,01HVSW38ACT174QK0E7ESESJNP,2024-04-19T00:31:27.955299756Z,01HVSW38FC67GK923VEPCTJMYB,2024-04-19T00:31:27.955299756Z,01HVSVX7B4BX3MDPGXEMRJQQ08,2024-04-19T00:31:27.955299756Z,100,2024-04-19T00:31:32.050467269Z,50,2024-04-19T00:31:32.037108767Z,true,2024-04-19T00:31:32.072814909Z
01HVSW7VPQYNDPNJT45P3FEFFB,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:27.959451784Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:31:27.959451784Z,01HVSW38ACT174QK0E7ESESJNP,2024-04-19T00:31:27.959451784Z,01HVSW38FC67GK923VEPCTJMYB,2024-04-19T00:31:27.959451784Z,01HVSVXD50P57KTK8NNBWHE67P,2024-04-19T00:31:27.959451784Z,80,2024-04-19T00:31:48.177055257Z,70,2024-04-19T00:31:48.17215781Z,true,2024-04-19T00:31:48.177865619Z
01HVSW88RW5SS4F0J4CDSE35W5,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:41.340572164Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:41.340572164Z,01HVSW7AWZBYC8Q4NXRGRF1YYY,2024-04-19T00:31:41.340572164Z,01HVSW7B3EP020HPNP5MB80RFH,2024-04-19T00:31:41.340572164Z,01HVSVWR2VTC85XEMJ6VTX3SBT,2024-04-19T00:31:41.340572164Z,,,,,,
01HVSW88S047XXX8ECB58GZGXT,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:41.34480228Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:41.34480228Z,01HVSW7AWZBYC8Q4NXRGRF1YYY,2024-04-19T00:31:41.34480228Z,01HVSW7B3EP020HPNP5MB80RFH,2024-04-19T00:31:41.34480228Z,01HVSVYEH953WVAFBFB6XE927F,2024-04-19T00:31:41.34480228Z,69,2024-04-19T00:32:11.269281224Z,72,2024-04-19T00:32:11.268509362Z,true,2024-04-19T00:32:11.373386676Z
01HVSW88S4KWR0663DDBJZS7VB,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:41.348833092Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:41.348833092Z,01HVSW7AWZBYC8Q4NXRGRF1YYY,2024-04-19T00:31:41.348833092Z,01HVSW7B3EP020HPNP5MB80RFH,2024-04-19T00:31:41.348833092Z,01HVSVZKDKJ31S4JPBDWWVZR3X,2024-04-19T00:31:41.348833092Z,,,,,,
01HVSW88S9RFSNM9T64HEHGM54,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:41.353202782Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:41.353202782Z,01HVSW7AWZBYC8Q4NXRGRF1YYY,2024-04-19T00:31:41.353202782Z,01HVSW7B3EP020HPNP5MB80RFH,2024-04-19T00:31:41.353202782Z,01HVSW3AMEA38DZ107C39YFSWP,2024-04-19T00:31:41.353202782Z,,,,,,
01HVSW89EFDG99NX4CHGJHKAB9,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:42.031059169Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:31:42.031059169Z,01HVSW0BD8Z1C7K43MBTKMJRYF,2024-04-19T00:31:42.031059169Z,01HVSW0BFPV8TD2YN0SWDHJCFD,2024-04-19T00:31:42.031059169Z,01HVSVMCSVXNDM22Z4GHV1S19C,2024-04-19T00:31:42.031059169Z,,,,,,
01HVSW89EJZWBEK28565ETG7T7,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:42.034836268Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:31:42.034836268Z,01HVSW0BD8Z1C7K43MBTKMJRYF,2024-04-19T00:31:42.034836268Z,01HVSW0BFPV8TD2YN0SWDHJCFD,2024-04-19T00:31:42.034836268Z,01HVSVTAR4GS8PHW29Z4P4CMY3,2024-04-19T00:31:42.034836268Z,,,,,,
01HVSW89EPZYT0WWXERJ7386YS,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:42.038466302Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:31:42.038466302Z,01HVSW0BD8Z1C7K43MBTKMJRYF,2024-04-19T00:31:42.038466302Z,01HVSW0BFPV8TD2YN0SWDHJCFD,2024-04-19T00:31:42.038466302Z,01HVSVVJCJ22SZJC2DP40DMFKW,2024-04-19T00:31:42.038466302Z,,,,,,
01HVSW89ETTTMH6B78ZRVECW7A,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:42.042814023Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:31:42.042814023Z,01HVSW0BD8Z1C7K43MBTKMJRYF,2024-04-19T00:31:42.042814023Z,01HVSW0BFPV8TD2YN0SWDHJCFD,2024-04-19T00:31:42.042814023Z,01HVSVWM43JA8Z1M658C5SD7EG,2024-04-19T00:31:42.042814023Z,,,,,,
01HVSW8FGP0M3CKPXS5SH3XT4M,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:48.246391803Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:31:48.246391803Z,01HVSW38A77A91WTYGT2WVTB9J,2024-04-19T00:31:48.246391803Z,01HVSW38GDYYCH48PRG4YBEGBE,2024-04-19T00:31:48.246391803Z,01HVSVTRFBENNBNW910Z5TZWVT,2024-04-19T00:31:48.246391803Z,,,,,,
01HVSW8FGT7RXQFXSKF4SJEQ3Z,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:48.250782078Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:31:48.250782078Z,01HVSW38A77A91WTYGT2WVTB9J,2024-04-19T00:31:48.250782078Z,01HVSW38GDYYCH48PRG4YBEGBE,2024-04-19T00:31:48.250782078Z,01HVSVVXEFDQCRSJGK8QE1SM3R,2024-04-19T00:31:48.250782078Z,,,,,,
01HVSW8FGY454N8GYCKN3K42VV,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:48.254140423Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:31:48.254140423Z,01HVSW38A77A91WTYGT2WVTB9J,2024-04-19T00:31:48.254140423Z,01HVSW38GDYYCH48PRG4YBEGBE,2024-04-19T00:31:48.254140423Z,01HVSVX7B4BX3MDPGXEMRJQQ08,2024-04-19T00:31:48.254140423Z,,,,,,
01HVSW8FH108CHRGGAZ8F5G4C8,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:31:48.257755526Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:31:48.257755526Z,01HVSW38A77A91WTYGT2WVTB9J,2024-04-19T00:31:48.257755526Z,01HVSW38GDYYCH48PRG4YBEGBE,2024-04-19T00:31:48.257755526Z,01HVSVXD50P57KTK8NNBWHE67P,2024-04-19T00:31:48.257755526Z,,,,,,
01HVSW9654PETH93MJDX8RDECF,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:32:11.428637168Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:32:11.428637168Z,01HVSW7AX0ADR2CKN50DFRBCZP,2024-04-19T00:32:11.428637168Z,01HVSW7B35PQQANHMN7BM254EC,2024-04-19T00:32:11.428637168Z,01HVSVWR2VTC85XEMJ6VTX3SBT,2024-04-19T00:32:11.428637168Z,,,,,,
01HVSW96590FEP2YFEQJG62SE0,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:32:11.433053643Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:32:11.433053643Z,01HVSW7AX0ADR2CKN50DFRBCZP,2024-04-19T00:32:11.433053643Z,01HVSW7B35PQQANHMN7BM254EC,2024-04-19T00:32:11.433053643Z,01HVSVYEH953WVAFBFB6XE927F,2024-04-19T00:32:11.433053643Z,,,,,,
01HVSW965JCEMDCBSQJM66668H,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:32:11.44279585Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:32:11.44279585Z,01HVSW7AX0ADR2CKN50DFRBCZP,2024-04-19T00:32:11.44279585Z,01HVSW7B35PQQANHMN7BM254EC,2024-04-19T00:32:11.44279585Z,01HVSVZKDKJ31S4JPBDWWVZR3X,2024-04-19T00:32:11.44279585Z,,,,,,
01HVSW965PA5SA1YC3NP4KTEPA,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:32:11.446841801Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:32:11.446841801Z,01HVSW7AX0ADR2CKN50DFRBCZP,2024-04-19T00:32:11.446841801Z,01HVSW7B35PQQANHMN7BM254EC,2024-04-19T00:32:11.446841801Z,01HVSW3AMEA38DZ107C39YFSWP,2024-04-19T00:32:11.446841801Z,,,,,,
01HVSW96S96V4G9FNH9CD57PV3,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:32:12.073297462Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:32:12.073297462Z,01HVSW0BD8Z1C7K43MBTKMJRYF,2024-04-19T00:32:12.073297462Z,01HVSW0BFPV8TD2YN0THBK52M7,2024-04-19T00:32:12.073297462Z,01HVSVMCSVXNDM22Z4GHV1S19C,2024-04-19T00:32:12.073297462Z,76,2024-04-19T00:32:26.707478058Z,69,2024-04-19T00:32:26.70604385Z,true,2024-04-19T00:32:26.708290236Z
01HVSW96SC1PWRFXNVXS744SDT,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:32:12.076986907Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:32:12.076986907Z,01HVSW0BD8Z1C7K43MBTKMJRYF,2024-04-19T00:32:12.076986907Z,01HVSW0BFPV8TD2YN0THBK52M7,2024-04-19T00:32:12.076986907Z,01HVSVTAR4GS8PHW29Z4P4CMY3,2024-04-19T00:32:12.076986907Z,86,2024-04-19T00:32:31.974177629Z,93,2024-04-19T00:32:31.975101507Z,true,2024-04-19T00:32:31.979518785Z
01HVSW96SH6GKBVP622JADN6AF,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:32:12.081139366Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:32:12.081139366Z,01HVSW0BD8Z1C7K43MBTKMJRYF,2024-04-19T00:32:12.081139366Z,01HVSW0BFPV8TD2YN0THBK52M7,2024-04-19T00:32:12.081139366Z,01HVSVVJCJ22SZJC2DP40DMFKW,2024-04-19T00:32:12.081139366Z,79,2024-04-19T00:32:19.1517277Z,85,2024-04-19T00:32:19.152696332Z,true,2024-04-19T00:32:19.153758697Z
01HVSW96SMGV9HD97F4J1YKS0V,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:32:12.084390048Z,01HVSTV34SHX848TGQM0ZKCK88,2024-04-19T00:32:12.084390048Z,01HVSW0BD8Z1C7K43MBTKMJRYF,2024-04-19T00:32:12.084390048Z,01HVSW0BFPV8TD2YN0THBK52M7,2024-04-19T00:32:12.084390048Z,01HVSVWM43JA8Z1M658C5SD7EG,2024-04-19T00:32:12.084390048Z,77,2024-04-19T00:32:21.023679677Z,93,2024-04-19T00:32:21.025034612Z,true,2024-04-19T00:32:21.075857186Z
01HVSW9CVNHB9ZQRF3YJQE7P37,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:32:18.29400549Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:32:18.29400549Z,01HVSW38A77A91WTYGT2WVTB9J,2024-04-19T00:32:18.29400549Z,01HVSW38GDYYCH48PRGXVP6CDN,2024-04-19T00:32:18.29400549Z,01HVSVTRFBENNBNW910Z5TZWVT,2024-04-19T00:32:18.29400549Z,71,2024-04-19T00:32:27.303052381Z,87,2024-04-19T00:32:27.30420668Z,true,2024-04-19T00:32:27.301437906Z
01HVSW9CVTRCG2KPVABMM0VZ0Q,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:32:18.298672126Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:32:18.298672126Z,01HVSW38A77A91WTYGT2WVTB9J,2024-04-19T00:32:18.298672126Z,01HVSW38GDYYCH48PRGXVP6CDN,2024-04-19T00:32:18.298672126Z,01HVSVVXEFDQCRSJGK8QE1SM3R,2024-04-19T00:32:18.298672126Z,100,2024-04-19T00:32:27.567523559Z,3,2024-04-19T00:32:27.569793698Z,true,2024-04-19T00:32:27.568910325Z
01HVSW9CVYS62KWBDTTFDT69HB,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:32:18.302978585Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:32:18.302978585Z,01HVSW38A77A91WTYGT2WVTB9J,2024-04-19T00:32:18.302978585Z,01HVSW38GDYYCH48PRGXVP6CDN,2024-04-19T00:32:18.302978585Z,01HVSVX7B4BX3MDPGXEMRJQQ08,2024-04-19T00:32:18.302978585Z,100,2024-04-19T00:32:38.773193047Z,65,2024-04-19T00:32:38.770708254Z,true,2024-04-19T00:32:38.772276143Z
01HVSW9CW2MC401A2SXMVFAPHX,01HVSTV34HXYTZQMECRWPQV128,2024-04-19T00:32:18.30664761Z,01HVSTV34SHX848TGQMA43MWTA,2024-04-19T00:32:18.30664761Z,01HVSW38A77A91WTYGT2WVTB9J,2024-04-19T00:32:18.30664761Z,01HVSW38GDYYCH48PRGXVP6CDN,2024-04-19T00:32:18.30664761Z,01HVSVXD50P57KTK8NNBWHE67P,2024-04-19T00:32:18.30664761Z,72,2024-04-19T00:32:33.447756553Z,76,2024-04-19T00:32:33.436918564Z,true,2024-04-19T00:32:33.446784179Z
