id,submit,submitLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt
01HNDCAW9Y6MJEE94YDHCHQGS8,true,2024-01-30T14:28:49.444950968Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:28:25.534433538Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:28:25.534433538Z,01HNDC6E9J99J7BK1TARRXG3FX,2024-01-30T14:28:25.534433538Z,01HNDC6EJE673Y40NQ9470BMDE,2024-01-30T14:28:25.534433538Z,01HNDC2DC49BP2TY4MPWFH1ZFY,2024-01-30T14:28:25.534433538Z,67,2024-01-30T14:28:49.427681725Z
01HNDCAWA768MTF2G82H5R2NM1,true,2024-01-30T14:28:32.27365251Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:28:25.543373479Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:28:25.543373479Z,01HNDC6E9J99J7BK1TARRXG3FX,2024-01-30T14:28:25.543373479Z,01HNDC6EJE673Y40NQ9470BMDE,2024-01-30T14:28:25.543373479Z,01HNDC54QCFEZST94NT66E1Y1V,2024-01-30T14:28:25.543373479Z,60,2024-01-30T14:28:32.265552051Z
01HNDCAX97PE8PEX3NWEAZ37PQ,true,2024-01-30T14:28:34.316436939Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:28:26.535642257Z,01HNDC2ARHW1Y947E290943YY2,2024-01-30T14:28:26.535642257Z,01HNDC6AEWGMT76AYZS1SAZG2R,2024-01-30T14:28:26.535642257Z,01HNDC6AHQP2Z8NM51CGRQAV4Y,2024-01-30T14:28:26.535642257Z,01HNDC2TN6SV4FH6JBP3BQHT0Y,2024-01-30T14:28:26.535642257Z,75,2024-01-30T14:28:34.369681911Z
01HNDCAX9PMT9FEKN6GBGA2MG3,true,2024-01-30T14:28:34.788120523Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:28:26.550097538Z,01HNDC2ARHW1Y947E290943YY2,2024-01-30T14:28:26.550097538Z,01HNDC6AEWGMT76AYZS1SAZG2R,2024-01-30T14:28:26.550097538Z,01HNDC6AHQP2Z8NM51CGRQAV4Y,2024-01-30T14:28:26.550097538Z,01HNDC2EZ7BJQK05YQG6M48YGR,2024-01-30T14:28:26.550097538Z,35,2024-01-30T14:28:34.769094711Z
01HNDCAXA8ZQEBEKVA3GY0VGYJ,true,2024-01-30T14:28:34.984968231Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:28:26.568232268Z,01HNDC2ARHW1Y947E290943YY2,2024-01-30T14:28:26.568232268Z,01HNDC6AEWGMT76AYZS1SAZG2R,2024-01-30T14:28:26.568232268Z,01HNDC6AHQP2Z8NM51CGRQAV4Y,2024-01-30T14:28:26.568232268Z,01HNDC2T1DW3BSHDKF0KNXWSPK,2024-01-30T14:28:26.568232268Z,40,2024-01-30T14:28:34.975976515Z
01HNDCAXAVNJJ6691BXWY1V26Z,true,2024-01-30T14:28:39.572895041Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:28:26.588055773Z,01HNDC2ARHW1Y947E290943YY2,2024-01-30T14:28:26.588055773Z,01HNDC6AEWGMT76AYZS1SAZG2R,2024-01-30T14:28:26.588055773Z,01HNDC6AHQP2Z8NM51CGRQAV4Y,2024-01-30T14:28:26.588055773Z,01HNDC2ZDVQ42CDAZ2XZ7ZMPWK,2024-01-30T14:28:26.588055773Z,45,2024-01-30T14:28:39.552239724Z
01HNDCAXNSVQYCZP1RPEVPEHJP,true,2024-01-30T14:28:42.073425202Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:28:26.937886087Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:28:26.937886087Z,01HNDC9ZAN9MGSMPPB0R5ZHW29,2024-01-30T14:28:26.937886087Z,01HNDC9ZQC6B3ZWAAEJD9TK0EM,2024-01-30T14:28:26.937886087Z,01HNDC2KSQ3P0AYVWH1ZXPC2XK,2024-01-30T14:28:26.937886087Z,75,2024-01-30T14:28:41.862366858Z
01HNDCAXP9XK5H71963QT5FETG,true,2024-01-30T14:28:45.420029767Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:28:26.953660299Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:28:26.953660299Z,01HNDC9ZAN9MGSMPPB0R5ZHW29,2024-01-30T14:28:26.953660299Z,01HNDC9ZQC6B3ZWAAEJD9TK0EM,2024-01-30T14:28:26.953660299Z,01HNDC2VS3510EM6Z23Q3MZ2B0,2024-01-30T14:28:26.953660299Z,50,2024-01-30T14:28:45.39920623Z
01HNDCAXPJ7ZT5AAWKZJBCTF6K,true,2024-01-30T14:28:55.340393905Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:28:26.962111764Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:28:26.962111764Z,01HNDC9ZAN9MGSMPPB0R5ZHW29,2024-01-30T14:28:26.962111764Z,01HNDC9ZQC6B3ZWAAEJD9TK0EM,2024-01-30T14:28:26.962111764Z,01HNDC2YCSEECMSYZVDAG2X9MA,2024-01-30T14:28:26.962111764Z,80,2024-01-30T14:28:55.30557224Z
01HNDCAXPTRY56CYX458WMC8T6,true,2024-01-30T14:28:37.527265758Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:28:26.970109359Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:28:26.970109359Z,01HNDC9ZAN9MGSMPPB0R5ZHW29,2024-01-30T14:28:26.970109359Z,01HNDC9ZQC6B3ZWAAEJD9TK0EM,2024-01-30T14:28:26.970109359Z,01HNDC32J33J2XEPW18WFS46NY,2024-01-30T14:28:26.970109359Z,50,2024-01-30T14:28:37.51840215Z
01HNDCAXTF5SQYEF5M5C91C0WX,true,2024-01-30T14:28:34.396698456Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:28:27.087646375Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:28:27.087646375Z,01HNDC7KH8BGDRGBS31CRWBEJS,2024-01-30T14:28:27.087646375Z,01HNDC7KP17SSA4NX076PB8YQ6,2024-01-30T14:28:27.087646375Z,01HNDC2RN0CR9HQHXP5QMBNE5Z,2024-01-30T14:28:27.087646375Z,43,2024-01-30T14:28:34.379022352Z
01HNDCAXTR9G2R02CT3EM5TP69,true,2024-01-30T14:28:30.321346129Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:28:27.096466666Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:28:27.096466666Z,01HNDC7KH8BGDRGBS31CRWBEJS,2024-01-30T14:28:27.096466666Z,01HNDC7KP17SSA4NX076PB8YQ6,2024-01-30T14:28:27.096466666Z,01HNDC2KJ0EXVFC41M8RJD09Q2,2024-01-30T14:28:27.096466666Z,31,2024-01-30T14:28:30.301216936Z
01HNDCAXVAF53FRN3MN6D2KHC2,true,2024-01-30T14:28:31.597424387Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:28:27.114379906Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:28:27.114379906Z,01HNDC7KH8BGDRGBS31CRWBEJS,2024-01-30T14:28:27.114379906Z,01HNDC7KP17SSA4NX076PB8YQ6,2024-01-30T14:28:27.114379906Z,01HNDC3171AJM2PQR5WBSVZGMK,2024-01-30T14:28:27.114379906Z,0,2024-01-30T14:28:31.579233005Z
01HNDCAXVW9EAWPKB1PQ4YRAX1,true,2024-01-30T14:28:39.332219138Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:28:27.132619971Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:28:27.132619971Z,01HNDC7KH8BGDRGBS31CRWBEJS,2024-01-30T14:28:27.132619971Z,01HNDC7KP17SSA4NX076PB8YQ6,2024-01-30T14:28:27.132619971Z,01HNDC32VSDAME0NX85G5DCB2M,2024-01-30T14:28:27.132619971Z,50,2024-01-30T14:28:39.341510044Z
01HNDCAY27QYW13YFSQ8PKQDZM,,,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:28:27.33583729Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:28:27.33583729Z,01HNDC76GCWACWAXCBYTCPWGZK,2024-01-30T14:28:27.33583729Z,01HNDC76Q3X2K4AATDJP4RSDPQ,2024-01-30T14:28:27.33583729Z,01HNDC3VQPKD75BZVA7N38HVR5,2024-01-30T14:28:27.33583729Z,,
01HNDCAY2G1CRY5RBX8KA19P55,,,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:28:27.34455846Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:28:27.34455846Z,01HNDC76GCWACWAXCBYTCPWGZK,2024-01-30T14:28:27.34455846Z,01HNDC76Q3X2K4AATDJP4RSDPQ,2024-01-30T14:28:27.34455846Z,01HNDC5C4J29952SZDTVY7XS24,2024-01-30T14:28:27.34455846Z,,
01HNDCAY2T29PZ7KHRRK2NM9BN,,,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:28:27.354987434Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:28:27.354987434Z,01HNDC76GCWACWAXCBYTCPWGZK,2024-01-30T14:28:27.354987434Z,01HNDC76Q3X2K4AATDJP4RSDPQ,2024-01-30T14:28:27.354987434Z,01HNDC3DHQBFBFT6HMAEX3XT74,2024-01-30T14:28:27.354987434Z,,
01HNDCAY3C153NFKG1V5EQ8VTJ,,,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:28:27.372106207Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:28:27.372106207Z,01HNDC76GCWACWAXCBYTCPWGZK,2024-01-30T14:28:27.372106207Z,01HNDC76Q3X2K4AATDJP4RSDPQ,2024-01-30T14:28:27.372106207Z,01HNDC3YJ79P4J8B855CRPRZS8,2024-01-30T14:28:27.372106207Z,,
01HNDCB00J50T377WMTT1DGYF7,true,2024-01-30T14:28:35.829555102Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:28:29.330230172Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:28:29.330230172Z,01HNDC5E4HZ8CTQ0Z1C8ZGP0M4,2024-01-30T14:28:29.330230172Z,01HNDC5E9B4476CCG1EJMG5XMJ,2024-01-30T14:28:29.330230172Z,01HNDC3GNAB9KAM86NV8D0A83V,2024-01-30T14:28:29.330230172Z,50,2024-01-30T14:28:35.817886837Z
01HNDCB00T5CR9CBDCCQPY6KHN,true,2024-01-30T14:28:34.871701046Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:28:29.338328513Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:28:29.338328513Z,01HNDC5E4HZ8CTQ0Z1C8ZGP0M4,2024-01-30T14:28:29.338328513Z,01HNDC5E9B4476CCG1EJMG5XMJ,2024-01-30T14:28:29.338328513Z,01HNDC2K7W5Z4ZZC8TF17EQJBD,2024-01-30T14:28:29.338328513Z,30,2024-01-30T14:28:34.887050351Z
01HNDCB013B539MZQ1F2RSRA58,true,2024-01-30T14:28:34.143990412Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:28:29.347074298Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:28:29.347074298Z,01HNDC5E4HZ8CTQ0Z1C8ZGP0M4,2024-01-30T14:28:29.347074298Z,01HNDC5E9B4476CCG1EJMG5XMJ,2024-01-30T14:28:29.347074298Z,01HNDC32M5XTBHKT64N7XPFFC8,2024-01-30T14:28:29.347074298Z,58,2024-01-30T14:28:34.162379014Z
01HNDCB01C1V2MFYKHP1G6R3TH,true,2024-01-30T14:28:36.15581765Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:28:29.356150644Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:28:29.356150644Z,01HNDC5E4HZ8CTQ0Z1C8ZGP0M4,2024-01-30T14:28:29.356150644Z,01HNDC5E9B4476CCG1EJMG5XMJ,2024-01-30T14:28:29.356150644Z,01HNDC2JDVGZF9389F8CNRE8X3,2024-01-30T14:28:29.356150644Z,55,2024-01-30T14:28:36.147230845Z
01HNDCB1KKWZ0V58GESWCGQPMB,true,2024-01-30T14:28:41.676953696Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:28:30.96349512Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:28:30.96349512Z,01HNDC6RRR6PH8R0RTJPH9QYWH,2024-01-30T14:28:30.96349512Z,01HNDC6RY90SEC6DJV6YR04DH1,2024-01-30T14:28:30.96349512Z,01HNDC2D8WY368FQYJB3AYA6PD,2024-01-30T14:28:30.96349512Z,80,2024-01-30T14:28:41.688278003Z
01HNDCB1KV919WAJZ359QDJ4C0,true,2024-01-30T14:28:45.468163483Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:28:30.972042935Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:28:30.972042935Z,01HNDC6RRR6PH8R0RTJPH9QYWH,2024-01-30T14:28:30.972042935Z,01HNDC6RY90SEC6DJV6YR04DH1,2024-01-30T14:28:30.972042935Z,01HNDC3ZD7Z4ND0ZB1WQZND0M2,2024-01-30T14:28:30.972042935Z,27,2024-01-30T14:28:45.457942472Z
01HNDCB1M559P0T80S9RX9GEYP,true,2024-01-30T14:28:50.512485299Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:28:30.981315699Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:28:30.981315699Z,01HNDC6RRR6PH8R0RTJPH9QYWH,2024-01-30T14:28:30.981315699Z,01HNDC6RY90SEC6DJV6YR04DH1,2024-01-30T14:28:30.981315699Z,01HNDC32056SVS22YHNWC846HE,2024-01-30T14:28:30.981315699Z,58,2024-01-30T14:28:50.502482308Z
01HNDCB1MNP01NX0VHTC6PTK84,true,2024-01-30T14:28:38.622974154Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:28:30.997797126Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:28:30.997797126Z,01HNDC6RRR6PH8R0RTJPH9QYWH,2024-01-30T14:28:30.997797126Z,01HNDC6RY90SEC6DJV6YR04DH1,2024-01-30T14:28:30.997797126Z,01HNDC2E1WE7V12AQSA0G9QV1A,2024-01-30T14:28:30.997797126Z,66,2024-01-30T14:28:38.604707424Z
01HNDCB345P591A9XJ08QWFEPX,true,2024-01-30T14:28:39.306969416Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:28:32.517379015Z,01HNDC2AJZ3MCJA1MPDB6Y1F62,2024-01-30T14:28:32.517379015Z,01HNDC5TGZQGBAMY63C3SNDWRD,2024-01-30T14:28:32.517379015Z,01HNDC5TKPBDK00K0GRSK2GXCV,2024-01-30T14:28:32.517379015Z,01HNDC2JEQ45P4PS1GNYHNMQDC,2024-01-30T14:28:32.517379015Z,25,2024-01-30T14:28:39.276090873Z
01HNDCB34EDVW08YT5R581DKBX,true,2024-01-30T14:28:44.351626285Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:28:32.526474207Z,01HNDC2AJZ3MCJA1MPDB6Y1F62,2024-01-30T14:28:32.526474207Z,01HNDC5TGZQGBAMY63C3SNDWRD,2024-01-30T14:28:32.526474207Z,01HNDC5TKPBDK00K0GRSK2GXCV,2024-01-30T14:28:32.526474207Z,01HNDC2GMYDJ85AZ6HCTM0KCE7,2024-01-30T14:28:32.526474207Z,41,2024-01-30T14:28:43.968785433Z
01HNDCB34Q9PYFJ3MZP9MFTYFZ,,,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:28:32.535635587Z,01HNDC2AJZ3MCJA1MPDB6Y1F62,2024-01-30T14:28:32.535635587Z,01HNDC5TGZQGBAMY63C3SNDWRD,2024-01-30T14:28:32.535635587Z,01HNDC5TKPBDK00K0GRSK2GXCV,2024-01-30T14:28:32.535635587Z,01HNDC2QD17Q0GF0GG9AAYT974,2024-01-30T14:28:32.535635587Z,,
01HNDCB355013CNC4SFPXVSXNT,,,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:28:32.549983391Z,01HNDC2AJZ3MCJA1MPDB6Y1F62,2024-01-30T14:28:32.549983391Z,01HNDC5TGZQGBAMY63C3SNDWRD,2024-01-30T14:28:32.549983391Z,01HNDC5TKPBDK00K0GRSK2GXCV,2024-01-30T14:28:32.549983391Z,01HNDC2XVA6159MYXXV4NJ8CYP,2024-01-30T14:28:32.549983391Z,,
01HNDCB5WSSVDX4Z4FDXCKT2SH,true,2024-01-30T14:28:53.750857896Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:28:35.353140821Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:28:35.353140821Z,01HNDCA6KE69358R61C2RTHPEJ,2024-01-30T14:28:35.353140821Z,01HNDCA7GFCE54BH8DSCR6AZ5P,2024-01-30T14:28:35.353140821Z,01HNDC497MFXJXTEY7ZXA0E3BW,2024-01-30T14:28:35.353140821Z,3,2024-01-30T14:28:53.761132727Z
01HNDCB5X2C12SB77VDS4MQ5FP,true,2024-01-30T14:28:58.296479836Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:28:35.362813547Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:28:35.362813547Z,01HNDCA6KE69358R61C2RTHPEJ,2024-01-30T14:28:35.362813547Z,01HNDCA7GFCE54BH8DSCR6AZ5P,2024-01-30T14:28:35.362813547Z,01HNDC426S45EHRYBXWQF9H8BR,2024-01-30T14:28:35.362813547Z,20,2024-01-30T14:28:58.758409837Z
01HNDCB5XB00TDQ1RP7S6JEA7K,,,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:28:35.371328309Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:28:35.371328309Z,01HNDCA6KE69358R61C2RTHPEJ,2024-01-30T14:28:35.371328309Z,01HNDCA7GFCE54BH8DSCR6AZ5P,2024-01-30T14:28:35.371328309Z,01HNDC2T6NS2A5F09RNW3GEF2V,2024-01-30T14:28:35.371328309Z,,
01HNDCB5XK96J4KAK27R8RA052,true,2024-01-30T14:28:53.208980752Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:28:35.379629612Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:28:35.379629612Z,01HNDCA6KE69358R61C2RTHPEJ,2024-01-30T14:28:35.379629612Z,01HNDCA7GFCE54BH8DSCR6AZ5P,2024-01-30T14:28:35.379629612Z,01HNDC5EHSR57YAB30TXRQR5FA,2024-01-30T14:28:35.379629612Z,60,2024-01-30T14:28:53.195055934Z
01HNDCB6Y94A4BXWEZKHZ275Z3,,,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:28:36.425978189Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:28:36.425978189Z,01HNDC5E4SE636SVDAMJKFXCHF,2024-01-30T14:28:36.425978189Z,01HNDC5EDFRQQT7423SRBYFW4D,2024-01-30T14:28:36.425978189Z,01HNDC2JDVGZF9389F8CNRE8X3,2024-01-30T14:28:36.425978189Z,,
01HNDCB6YHKJ9M08YVJ4KW0QNB,,,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:28:36.433819394Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:28:36.433819394Z,01HNDC5E4SE636SVDAMJKFXCHF,2024-01-30T14:28:36.433819394Z,01HNDC5EDFRQQT7423SRBYFW4D,2024-01-30T14:28:36.433819394Z,01HNDC2K7W5Z4ZZC8TF17EQJBD,2024-01-30T14:28:36.433819394Z,,
01HNDCB6YTZKM44W0DYMY1VZXP,,,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:28:36.442791846Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:28:36.442791846Z,01HNDC5E4SE636SVDAMJKFXCHF,2024-01-30T14:28:36.442791846Z,01HNDC5EDFRQQT7423SRBYFW4D,2024-01-30T14:28:36.442791846Z,01HNDC3GNAB9KAM86NV8D0A83V,2024-01-30T14:28:36.442791846Z,,
01HNDCB6Z3DYF4VACJBJKX1WQA,,,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:28:36.451233516Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:28:36.451233516Z,01HNDC5E4SE636SVDAMJKFXCHF,2024-01-30T14:28:36.451233516Z,01HNDC5EDFRQQT7423SRBYFW4D,2024-01-30T14:28:36.451233516Z,01HNDC32M5XTBHKT64N7XPFFC8,2024-01-30T14:28:36.451233516Z,,
01HNDCB9DGH2NTRRT99CDKK3FN,,,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:28:38.961358293Z,01HNDC2BCZKEANV43CSR2SX936,2024-01-30T14:28:38.961358293Z,01HNDC9D62KWN2DSQKPBD1AG0G,2024-01-30T14:28:38.961358293Z,01HNDC9DHHXE2PQNQB2MBMPT39,2024-01-30T14:28:38.961358293Z,01HNDC34CKXEPS5QJZ3Y751GYZ,2024-01-30T14:28:38.961358293Z,,
01HNDCB9DV6Y2RJEHCZAEZX9KG,,,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:28:38.971743613Z,01HNDC2BCZKEANV43CSR2SX936,2024-01-30T14:28:38.971743613Z,01HNDC9D62KWN2DSQKPBD1AG0G,2024-01-30T14:28:38.971743613Z,01HNDC9DHHXE2PQNQB2MBMPT39,2024-01-30T14:28:38.971743613Z,01HNDC465KVGQYVMC8H6CFZ691,2024-01-30T14:28:38.971743613Z,,
01HNDCB9E40M2GW9JDX83KJ70Q,,,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:28:38.980381907Z,01HNDC2BCZKEANV43CSR2SX936,2024-01-30T14:28:38.980381907Z,01HNDC9D62KWN2DSQKPBD1AG0G,2024-01-30T14:28:38.980381907Z,01HNDC9DHHXE2PQNQB2MBMPT39,2024-01-30T14:28:38.980381907Z,01HNDC7EB8H0D79PCRHTWNYV6V,2024-01-30T14:28:38.980381907Z,,
01HNDCB9EE0VTXQ4YAX4ZVNK38,,,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:28:38.990311364Z,01HNDC2BCZKEANV43CSR2SX936,2024-01-30T14:28:38.990311364Z,01HNDC9D62KWN2DSQKPBD1AG0G,2024-01-30T14:28:38.990311364Z,01HNDC9DHHXE2PQNQB2MBMPT39,2024-01-30T14:28:38.990311364Z,01HNDC6F2X9QTEFCW1M76SR000,2024-01-30T14:28:38.990311364Z,,
01HNDCBA1Q13B45YB6MYGZ7T9N,true,2024-01-30T14:28:44.682053953Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:28:39.608015151Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:28:39.608015151Z,01HNDC7KH5VTH0QRDA1P6SYB84,2024-01-30T14:28:39.608015151Z,01HNDC7KNYJRFTG020BAVQ4QF1,2024-01-30T14:28:39.608015151Z,01HNDC2KJ0EXVFC41M8RJD09Q2,2024-01-30T14:28:39.608015151Z,8,2024-01-30T14:28:44.659670911Z
01HNDCBA21VPA88GYVP3CBDXB5,true,2024-01-30T14:28:45.632571436Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:28:39.617587409Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:28:39.617587409Z,01HNDC7KH5VTH0QRDA1P6SYB84,2024-01-30T14:28:39.617587409Z,01HNDC7KNYJRFTG020BAVQ4QF1,2024-01-30T14:28:39.617587409Z,01HNDC3171AJM2PQR5WBSVZGMK,2024-01-30T14:28:39.617587409Z,0,2024-01-30T14:28:45.642169658Z
01HNDCBA2B2A89YA5ABXSM98V9,true,2024-01-30T14:28:49.029214624Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:28:39.627568726Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:28:39.627568726Z,01HNDC7KH5VTH0QRDA1P6SYB84,2024-01-30T14:28:39.627568726Z,01HNDC7KNYJRFTG020BAVQ4QF1,2024-01-30T14:28:39.627568726Z,01HNDC32VSDAME0NX85G5DCB2M,2024-01-30T14:28:39.627568726Z,43,2024-01-30T14:28:49.050616024Z
01HNDCBA2NG8YE7PR45XAMPSVY,true,2024-01-30T14:28:52.983205734Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:28:39.637124385Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:28:39.637124385Z,01HNDC7KH5VTH0QRDA1P6SYB84,2024-01-30T14:28:39.637124385Z,01HNDC7KNYJRFTG020BAVQ4QF1,2024-01-30T14:28:39.637124385Z,01HNDC2RN0CR9HQHXP5QMBNE5Z,2024-01-30T14:28:39.637124385Z,43,2024-01-30T14:28:52.973059471Z
01HNDCBA9ZA6X1K3EEWQ6BF7N7,true,2024-01-30T14:28:57.050476215Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:28:39.871753056Z,01HNDC2ARHW1Y947E290943YY2,2024-01-30T14:28:39.871753056Z,01HNDC6AEPC151XYJF5HB5RVC0,2024-01-30T14:28:39.871753056Z,01HNDC6AP6H9FAVNPZS0K1K2NW,2024-01-30T14:28:39.871753056Z,01HNDC2EZ7BJQK05YQG6M48YGR,2024-01-30T14:28:39.871753056Z,50,2024-01-30T14:28:57.010436045Z
01HNDCBAAA66YF7BW2WJ0AFBTW,true,2024-01-30T14:28:45.819336427Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:28:39.88297785Z,01HNDC2ARHW1Y947E290943YY2,2024-01-30T14:28:39.88297785Z,01HNDC6AEPC151XYJF5HB5RVC0,2024-01-30T14:28:39.88297785Z,01HNDC6AP6H9FAVNPZS0K1K2NW,2024-01-30T14:28:39.88297785Z,01HNDC2TN6SV4FH6JBP3BQHT0Y,2024-01-30T14:28:39.88297785Z,75,2024-01-30T14:28:45.849153021Z
01HNDCBAANGYNNK7Q69JA3V5WR,true,2024-01-30T14:28:46.919798454Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:28:39.893441336Z,01HNDC2ARHW1Y947E290943YY2,2024-01-30T14:28:39.893441336Z,01HNDC6AEPC151XYJF5HB5RVC0,2024-01-30T14:28:39.893441336Z,01HNDC6AP6H9FAVNPZS0K1K2NW,2024-01-30T14:28:39.893441336Z,01HNDC2T1DW3BSHDKF0KNXWSPK,2024-01-30T14:28:39.893441336Z,45,2024-01-30T14:28:46.909866086Z
01HNDCBAAZDNZ5NV44T5XXQN5A,true,2024-01-30T14:28:54.416776787Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:28:39.90363923Z,01HNDC2ARHW1Y947E290943YY2,2024-01-30T14:28:39.90363923Z,01HNDC6AEPC151XYJF5HB5RVC0,2024-01-30T14:28:39.90363923Z,01HNDC6AP6H9FAVNPZS0K1K2NW,2024-01-30T14:28:39.90363923Z,01HNDC2ZDVQ42CDAZ2XZ7ZMPWK,2024-01-30T14:28:39.90363923Z,40,2024-01-30T14:28:54.376639644Z
