id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,playerID,playerIDLastChangedAt
01HNDBWHT6J8SWYAJ5Y5VR5E5R,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:20:36.038317978Z,01HNDB3YAPCY4QFVSXJ267CX7K,2024-01-30T14:20:36.038317978Z,01HNDBQW8SBFCVKPY6KAPC1CAT,2024-01-30T14:20:36.038317978Z,01HNDBM7T961N64QM751W9TSPE,2024-01-30T14:20:36.038317978Z
01HNDBWHTX67C0E4DR1H3Y9FN1,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:20:36.061156716Z,01HNDB3YAPCY4QFVSXJ267CX7K,2024-01-30T14:20:36.061156716Z,01HNDBQW8SBFCVKPY6KAPC1CAT,2024-01-30T14:20:36.061156716Z,01HNDBMYV80WFMYA4XQBX2CVMP,2024-01-30T14:20:36.061156716Z
01HNDBWHVDTWXXC1ZC5YSRFB2B,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:20:36.07753103Z,01HNDB3YAPCY4QFVSXJ267CX7K,2024-01-30T14:20:36.07753103Z,01HNDBQW8SBFCVKPY6KAPC1CAT,2024-01-30T14:20:36.07753103Z,01HNDBJKMGFGJFWK5ZQQHN7TVG,2024-01-30T14:20:36.07753103Z
01HNDBWND30N5Z3YMXXKAWVKZ8,01HNDB5C7AE94BDGGT9MTJ79XF,2024-01-30T14:20:39.715187801Z,01HNDB5C7P11S25CX6NMK59PEE,2024-01-30T14:20:39.715187801Z,01HNDBWJCJ7DHAYX2TCKENEDPH,2024-01-30T14:20:39.715187801Z,01HNDBRX7RRX6Y3EQ19P5AMJ05,2024-01-30T14:20:39.715187801Z
01HNDBWNDJ4E3SVPBKVT48V7YM,01HNDB5C7AE94BDGGT9MTJ79XF,2024-01-30T14:20:39.730751905Z,01HNDB5C7P11S25CX6NMK59PEE,2024-01-30T14:20:39.730751905Z,01HNDBWJCJ7DHAYX2TCKENEDPH,2024-01-30T14:20:39.730751905Z,01HNDBPSH0WM2D3BHY5Z0G0H4S,2024-01-30T14:20:39.730751905Z
01HNDBWNE5VBSCFVP6HSXMB1PP,01HNDB5C7AE94BDGGT9MTJ79XF,2024-01-30T14:20:39.749075044Z,01HNDB5C7P11S25CX6NMK59PEE,2024-01-30T14:20:39.749075044Z,01HNDBWJCJ7DHAYX2TCKENEDPH,2024-01-30T14:20:39.749075044Z,01HNDBRS3QGZVFZRA5C8GP167A,2024-01-30T14:20:39.749075044Z
01HNDBWNEMM2BG4HC706EHPT7B,01HNDB5C7AE94BDGGT9MTJ79XF,2024-01-30T14:20:39.764649998Z,01HNDB5C7P11S25CX6NMK59PEE,2024-01-30T14:20:39.764649998Z,01HNDBWJCJ7DHAYX2TCKENEDPH,2024-01-30T14:20:39.764649998Z,01HNDBM5N6PS27BS4HCH59Y75G,2024-01-30T14:20:39.764649998Z
01HNDBWPMR34B3144GZST3HSR3,01HNDB5B7WTJYFDJ3M6W00HH2T,2024-01-30T14:20:40.984238432Z,01HNDB5B886BNVXWEWV3F0K57F,2024-01-30T14:20:40.984238432Z,01HNDBVMDC3FPECKPA5028RYDD,2024-01-30T14:20:40.984238432Z,01HNDBR8M0BHJQHPZTX7KDFXS2,2024-01-30T14:20:40.984238432Z
01HNDBWPNWFBVM9XRY2BA3TDVW,01HNDB5B7WTJYFDJ3M6W00HH2T,2024-01-30T14:20:41.020836546Z,01HNDB5B886BNVXWEWV3F0K57F,2024-01-30T14:20:41.020836546Z,01HNDBVMDC3FPECKPA5028RYDD,2024-01-30T14:20:41.020836546Z,01HNDBQXRCBPQ784JN6RSJ0CJ4,2024-01-30T14:20:41.020836546Z
01HNDBWPQ2N55RKVHGYMFXCA0B,01HNDB5B7WTJYFDJ3M6W00HH2T,2024-01-30T14:20:41.058488034Z,01HNDB5B886BNVXWEWV3F0K57F,2024-01-30T14:20:41.058488034Z,01HNDBVMDC3FPECKPA5028RYDD,2024-01-30T14:20:41.058488034Z,01HNDBS57HZXQ1W02W1FCS7S62,2024-01-30T14:20:41.058488034Z
01HNDBWPR4AF1BFEE28X2GXSKP,01HNDB5B7WTJYFDJ3M6W00HH2T,2024-01-30T14:20:41.092371967Z,01HNDB5B886BNVXWEWV3F0K57F,2024-01-30T14:20:41.092371967Z,01HNDBVMDC3FPECKPA5028RYDD,2024-01-30T14:20:41.092371967Z,01HNDBRYY43EH0J18XRQ8AF3WH,2024-01-30T14:20:41.092371967Z
