id,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt
01HWDZSF3W4BK1VWWAAE5KKYV3,01HWDZPC35ETF1BGSTXY13DQAH,2024-04-26T19:58:19.260365583Z,01HWDZPC86MZXWGW23TEK2TE6F,2024-04-26T19:58:19.260365583Z,01HWDZHMA73CJ89SAWNYF2TN45,2024-04-26T19:58:19.260365583Z,74,2024-04-26T19:58:38.704872673Z,84,2024-04-26T19:58:38.704175903Z,true,2024-04-26T19:58:38.705889873Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:58:19.260365583Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:58:19.260365583Z
01HWDZSF433KF4NZM1T6F4DE6X,01HWDZPC35ETF1BGSTXY13DQAH,2024-04-26T19:58:19.267498242Z,01HWDZPC86MZXWGW23TEK2TE6F,2024-04-26T19:58:19.267498242Z,01HWDZJ0DK6HX04SY1P9J0ZWQN,2024-04-26T19:58:19.267498242Z,40,2024-04-26T19:58:37.552257464Z,44,2024-04-26T19:58:37.551360243Z,true,2024-04-26T19:58:37.560113953Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:58:19.267498242Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:58:19.267498242Z
01HWDZT2751ZE5F56MSGK7F701,01HWDZPC3B62WBHEM9XY075FX6,2024-04-26T19:58:38.821498425Z,01HWDZPC9RD689DJ0Q3XPBQ4PS,2024-04-26T19:58:38.821498425Z,01HWDZFE63S2B40MQFVM96F61W,2024-04-26T19:58:38.821498425Z,50,2024-04-26T19:58:46.909488152Z,25,2024-04-26T19:58:46.911858544Z,true,2024-04-26T19:58:46.906979826Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:58:38.821498425Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:58:38.821498425Z
01HWDZT27C4K0ZW58DBWCSSRMS,01HWDZPC3B62WBHEM9XY075FX6,2024-04-26T19:58:38.828441311Z,01HWDZPC9RD689DJ0Q3XPBQ4PS,2024-04-26T19:58:38.828441311Z,01HWDZG8MA8Z3VJRX0Q4B2RED9,2024-04-26T19:58:38.828441311Z,66,2024-04-26T19:58:57.703227409Z,69,2024-04-26T19:58:57.710541363Z,true,2024-04-26T19:58:57.732017246Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:58:38.828441311Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:58:38.828441311Z
01HWDZT27M9HVJTVGB67RKC4JT,01HWDZPC3B62WBHEM9XY075FX6,2024-04-26T19:58:38.836568978Z,01HWDZPC9RD689DJ0Q3XPBQ4PS,2024-04-26T19:58:38.836568978Z,01HWDZHMA73CJ89SAWNYF2TN45,2024-04-26T19:58:38.836568978Z,76,2024-04-26T19:58:46.721249895Z,75,2024-04-26T19:58:46.722189878Z,true,2024-04-26T19:58:46.725462091Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:58:38.836568978Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:58:38.836568978Z
01HWDZT27VCBE0SH3C302KSEA6,01HWDZPC3B62WBHEM9XY075FX6,2024-04-26T19:58:38.843229246Z,01HWDZPC9RD689DJ0Q3XPBQ4PS,2024-04-26T19:58:38.843229246Z,01HWDZJ0DK6HX04SY1P9J0ZWQN,2024-04-26T19:58:38.843229246Z,38,2024-04-26T19:59:07.1860432Z,44,2024-04-26T19:59:07.188953041Z,true,2024-04-26T19:59:07.188130833Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:58:38.843229246Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:58:38.843229246Z
01HWDZT5GMTXHDEB3T90VR8EMZ,01HWDZKY9MJP8MB1P7ZMQJ3VJ0,2024-04-26T19:58:42.196930049Z,01HWDZKYM1TYGXKAQDWS8SRMWD,2024-04-26T19:58:42.196930049Z,01HWDZBW01J75DGAGYH6GJ4CPF,2024-04-26T19:58:42.196930049Z,68,2024-04-26T19:58:53.385234394Z,67,2024-04-26T19:58:53.382655645Z,true,2024-04-26T19:58:53.383457093Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:58:42.196930049Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:58:42.196930049Z
01HWDZT5GXCW6YVQ204A2MZR4A,01HWDZKY9MJP8MB1P7ZMQJ3VJ0,2024-04-26T19:58:42.205183616Z,01HWDZKYM1TYGXKAQDWS8SRMWD,2024-04-26T19:58:42.205183616Z,01HWDZC5946R9JV817EMBY35NT,2024-04-26T19:58:42.205183616Z,83,2024-04-26T19:58:56.565853818Z,100,2024-04-26T19:58:56.564845224Z,true,2024-04-26T19:58:56.580118262Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:58:42.205183616Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:58:42.205183616Z
01HWDZT5H2BW2CEA0QE9C7R3Q5,01HWDZKY9MJP8MB1P7ZMQJ3VJ0,2024-04-26T19:58:42.210298595Z,01HWDZKYM1TYGXKAQDWS8SRMWD,2024-04-26T19:58:42.210298595Z,01HWDZD5717ANBQ8GTPF071NQ4,2024-04-26T19:58:42.210298595Z,96,2024-04-26T19:58:52.848122415Z,85,2024-04-26T19:58:52.849274233Z,true,2024-04-26T19:58:52.85106571Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:58:42.210298595Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:58:42.210298595Z
01HWDZT5H633FDQ5V2EC1Q46JW,01HWDZKY9MJP8MB1P7ZMQJ3VJ0,2024-04-26T19:58:42.214565626Z,01HWDZKYM1TYGXKAQDWS8SRMWD,2024-04-26T19:58:42.214565626Z,01HWDZGWJ75208CDQJF4S4MG63,2024-04-26T19:58:42.214565626Z,39,2024-04-26T19:58:55.39440707Z,81,2024-04-26T19:58:55.395462974Z,true,2024-04-26T19:58:55.403434863Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:58:42.214565626Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:58:42.214565626Z
01HWDZTKPHMKWT9HJ47TQ6WB5J,01HWDZKY9XE5N98GSF2KPRNQG8,2024-04-26T19:58:56.722026551Z,01HWDZKYG2R2BJGPH66VZQR0FA,2024-04-26T19:58:56.722026551Z,01HWDZBW01J75DGAGYH6GJ4CPF,2024-04-26T19:58:56.722026551Z,76,2024-04-26T19:59:07.867325826Z,78,2024-04-26T19:59:07.867838014Z,true,2024-04-26T19:59:07.872013831Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:58:56.722026551Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:58:56.722026551Z
01HWDZTKPTY38J6NH4AZY8N91C,01HWDZKY9XE5N98GSF2KPRNQG8,2024-04-26T19:58:56.730692504Z,01HWDZKYG2R2BJGPH66VZQR0FA,2024-04-26T19:58:56.730692504Z,01HWDZC5946R9JV817EMBY35NT,2024-04-26T19:58:56.730692504Z,82,2024-04-26T19:59:04.775591577Z,100,2024-04-26T19:59:04.77717582Z,true,2024-04-26T19:59:04.794173528Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:58:56.730692504Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:58:56.730692504Z
01HWDZTKQ33EP9Z05QAVS13H5W,01HWDZKY9XE5N98GSF2KPRNQG8,2024-04-26T19:58:56.739526889Z,01HWDZKYG2R2BJGPH66VZQR0FA,2024-04-26T19:58:56.739526889Z,01HWDZD5717ANBQ8GTPF071NQ4,2024-04-26T19:58:56.739526889Z,27,2024-04-26T19:59:10.482104063Z,14,2024-04-26T19:59:10.485097856Z,true,2024-04-26T19:59:10.484355008Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:58:56.739526889Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:58:56.739526889Z
01HWDZTKQA6C6EM1KJ8CWG04P5,01HWDZKY9XE5N98GSF2KPRNQG8,2024-04-26T19:58:56.746128393Z,01HWDZKYG2R2BJGPH66VZQR0FA,2024-04-26T19:58:56.746128393Z,01HWDZGWJ75208CDQJF4S4MG63,2024-04-26T19:58:56.746128393Z,41,2024-04-26T19:59:14.391057199Z,83,2024-04-26T19:59:14.393424947Z,true,2024-04-26T19:59:14.400611787Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:58:56.746128393Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:58:56.746128393Z
01HWDZTY1JJ75FEHYFX2F8EM14,01HWDZPC35ETF1BGSTYH1PEQZM,2024-04-26T19:59:07.314292347Z,01HWDZPC5YPH15HZMJZ53NRKZJ,2024-04-26T19:59:07.314292347Z,01HWDZFE63S2B40MQFVM96F61W,2024-04-26T19:59:07.314292347Z,50,2024-04-26T19:59:26.651950396Z,14,2024-04-26T19:59:26.649789203Z,true,2024-04-26T19:59:26.674431936Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:59:07.314292347Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:59:07.314292347Z
01HWDZTY1SDYM6ZYY7R5KG6M58,01HWDZPC35ETF1BGSTYH1PEQZM,2024-04-26T19:59:07.32192577Z,01HWDZPC5YPH15HZMJZ53NRKZJ,2024-04-26T19:59:07.32192577Z,01HWDZG8MA8Z3VJRX0Q4B2RED9,2024-04-26T19:59:07.32192577Z,52,2024-04-26T19:59:26.566180988Z,72,2024-04-26T19:59:26.565023649Z,true,2024-04-26T19:59:26.585849921Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:59:07.32192577Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:59:07.32192577Z
01HWDZTY1Z4X2DCHPNS0036KG5,01HWDZPC35ETF1BGSTYH1PEQZM,2024-04-26T19:59:07.327361941Z,01HWDZPC5YPH15HZMJZ53NRKZJ,2024-04-26T19:59:07.327361941Z,01HWDZHMA73CJ89SAWNYF2TN45,2024-04-26T19:59:07.327361941Z,82,2024-04-26T19:59:22.921226915Z,80,2024-04-26T19:59:22.925054968Z,true,2024-04-26T19:59:22.924048939Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:59:07.327361941Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:59:07.327361941Z
01HWDZTY25PZNMVZ3T9CDAYVKN,01HWDZPC35ETF1BGSTYH1PEQZM,2024-04-26T19:59:07.333743356Z,01HWDZPC5YPH15HZMJZ53NRKZJ,2024-04-26T19:59:07.333743356Z,01HWDZJ0DK6HX04SY1P9J0ZWQN,2024-04-26T19:59:07.333743356Z,44,2024-04-26T19:59:15.752992299Z,41,2024-04-26T19:59:15.759627157Z,true,2024-04-26T19:59:15.766951279Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:59:07.333743356Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:59:07.333743356Z
01HWDZV53S89DHD5VJQ6SM3673,01HWDZKY9ZZR6MV3P04HX5WJEA,2024-04-26T19:59:14.553969764Z,01HWDZKYM1TYGXKAQDW2C5JD6V,2024-04-26T19:59:14.553969764Z,01HWDZBW01J75DGAGYH6GJ4CPF,2024-04-26T19:59:14.553969764Z,58,2024-04-26T19:59:35.599071384Z,61,2024-04-26T19:59:35.596950258Z,true,2024-04-26T19:59:35.603085342Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:59:14.553969764Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:59:14.553969764Z
01HWDZV543DVXGYFN8EYCWTTZD,01HWDZKY9ZZR6MV3P04HX5WJEA,2024-04-26T19:59:14.563572645Z,01HWDZKYM1TYGXKAQDW2C5JD6V,2024-04-26T19:59:14.563572645Z,01HWDZC5946R9JV817EMBY35NT,2024-04-26T19:59:14.563572645Z,84,2024-04-26T19:59:26.810848045Z,86,2024-04-26T19:59:26.813469686Z,true,2024-04-26T19:59:26.829532881Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:59:14.563572645Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:59:14.563572645Z
01HWDZV54CCKDDZ9QAH3S4ZF20,01HWDZKY9ZZR6MV3P04HX5WJEA,2024-04-26T19:59:14.572347375Z,01HWDZKYM1TYGXKAQDW2C5JD6V,2024-04-26T19:59:14.572347375Z,01HWDZD5717ANBQ8GTPF071NQ4,2024-04-26T19:59:14.572347375Z,86,2024-04-26T19:59:21.067273883Z,98,2024-04-26T19:59:21.069011778Z,true,2024-04-26T19:59:21.071688585Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:59:14.572347375Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:59:14.572347375Z
01HWDZV54M3H2JP6S4F3X6X201,01HWDZKY9ZZR6MV3P04HX5WJEA,2024-04-26T19:59:14.580292212Z,01HWDZKYM1TYGXKAQDW2C5JD6V,2024-04-26T19:59:14.580292212Z,01HWDZGWJ75208CDQJF4S4MG63,2024-04-26T19:59:14.580292212Z,39,2024-04-26T19:59:36.706111639Z,80,2024-04-26T19:59:36.709047549Z,true,2024-04-26T19:59:36.718475695Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:59:14.580292212Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:59:14.580292212Z
01HWDZVH26PZRCTH71CTHVXPGN,01HWDZPC391K75NS9RFZ83VADG,2024-04-26T19:59:26.790205603Z,01HWDZPC94TQNNP552G45AMDAM,2024-04-26T19:59:26.790205603Z,01HWDZFE63S2B40MQFVM96F61W,2024-04-26T19:59:26.790205603Z,50,2024-04-26T19:59:43.98874459Z,2,2024-04-26T19:59:43.996532758Z,true,2024-04-26T19:59:43.990005917Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:59:26.790205603Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:59:26.790205603Z
01HWDZVH2F2HW7KQA5XEW43XX7,01HWDZPC391K75NS9RFZ83VADG,2024-04-26T19:59:26.799152222Z,01HWDZPC94TQNNP552G45AMDAM,2024-04-26T19:59:26.799152222Z,01HWDZG8MA8Z3VJRX0Q4B2RED9,2024-04-26T19:59:26.799152222Z,56,2024-04-26T19:59:50.440947585Z,71,2024-04-26T19:59:50.448487479Z,true,2024-04-26T19:59:50.465469115Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:59:26.799152222Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:59:26.799152222Z
01HWDZVH2N7KRD7T6ZEFGTKKHY,01HWDZPC391K75NS9RFZ83VADG,2024-04-26T19:59:26.805671659Z,01HWDZPC94TQNNP552G45AMDAM,2024-04-26T19:59:26.805671659Z,01HWDZHMA73CJ89SAWNYF2TN45,2024-04-26T19:59:26.805671659Z,76,2024-04-26T19:59:45.149445036Z,73,2024-04-26T19:59:45.151331124Z,true,2024-04-26T19:59:45.152424871Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:59:26.805671659Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:59:26.805671659Z
01HWDZVH2VJGDNPCBXM0S7N97V,01HWDZPC391K75NS9RFZ83VADG,2024-04-26T19:59:26.811542079Z,01HWDZPC94TQNNP552G45AMDAM,2024-04-26T19:59:26.811542079Z,01HWDZJ0DK6HX04SY1P9J0ZWQN,2024-04-26T19:59:26.811542079Z,44,2024-04-26T19:59:37.134114596Z,33,2024-04-26T19:59:37.134959838Z,true,2024-04-26T19:59:37.141985421Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:59:26.811542079Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:59:26.811542079Z
01HWDZVTVM19GG058R6E80CEG5,01HWDZKY9VVKPVK2PQGVFZ3T8A,2024-04-26T19:59:36.820244301Z,01HWDZKYF60FKH0TVYY1SWK3TG,2024-04-26T19:59:36.820244301Z,01HWDZBW01J75DGAGYH6GJ4CPF,2024-04-26T19:59:36.820244301Z,80,2024-04-26T19:59:48.573305863Z,75,2024-04-26T19:59:48.570788911Z,true,2024-04-26T19:59:48.574978504Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:59:36.820244301Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:59:36.820244301Z
01HWDZVTVSJ5AE662MEQ704N66,01HWDZKY9VVKPVK2PQGVFZ3T8A,2024-04-26T19:59:36.825900282Z,01HWDZKYF60FKH0TVYY1SWK3TG,2024-04-26T19:59:36.825900282Z,01HWDZC5946R9JV817EMBY35NT,2024-04-26T19:59:36.825900282Z,83,2024-04-26T19:59:58.518518164Z,100,2024-04-26T19:59:58.520495857Z,true,2024-04-26T19:59:58.544256755Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:59:36.825900282Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:59:36.825900282Z
01HWDZVTVZZRR81FMAB1EQCRHN,01HWDZKY9VVKPVK2PQGVFZ3T8A,2024-04-26T19:59:36.831980071Z,01HWDZKYF60FKH0TVYY1SWK3TG,2024-04-26T19:59:36.831980071Z,01HWDZD5717ANBQ8GTPF071NQ4,2024-04-26T19:59:36.831980071Z,56,2024-04-26T19:59:54.888414957Z,35,2024-04-26T19:59:54.890580087Z,true,2024-04-26T19:59:54.89015193Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:59:36.831980071Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:59:36.831980071Z
01HWDZVTW4DR753RD4B0TS69KY,01HWDZKY9VVKPVK2PQGVFZ3T8A,2024-04-26T19:59:36.836674998Z,01HWDZKYF60FKH0TVYY1SWK3TG,2024-04-26T19:59:36.836674998Z,01HWDZGWJ75208CDQJF4S4MG63,2024-04-26T19:59:36.836674998Z,,,,,,,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T19:59:36.836674998Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T19:59:36.836674998Z
01HWDZW89E4XHH9DEYPNRBR8YY,01HWDZPC367MBHKD8PQXDHSD8B,2024-04-26T19:59:50.574988546Z,01HWDZPC64Y5VEMH698JHPF1ZS,2024-04-26T19:59:50.574988546Z,01HWDZFE63S2B40MQFVM96F61W,2024-04-26T19:59:50.574988546Z,50,2024-04-26T19:59:59.065881747Z,0,2024-04-26T19:59:59.062116133Z,true,2024-04-26T19:59:59.065073736Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:59:50.574988546Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:59:50.574988546Z
01HWDZW89Q0DDV4MSTWYW3QPGP,01HWDZPC367MBHKD8PQXDHSD8B,2024-04-26T19:59:50.583615403Z,01HWDZPC64Y5VEMH698JHPF1ZS,2024-04-26T19:59:50.583615403Z,01HWDZG8MA8Z3VJRX0Q4B2RED9,2024-04-26T19:59:50.583615403Z,55,2024-04-26T20:00:10.610050296Z,74,2024-04-26T20:00:10.606855733Z,true,2024-04-26T20:00:10.621253678Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:59:50.583615403Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:59:50.583615403Z
01HWDZW8A1497F6JG4BPZMJWX1,01HWDZPC367MBHKD8PQXDHSD8B,2024-04-26T19:59:50.59354684Z,01HWDZPC64Y5VEMH698JHPF1ZS,2024-04-26T19:59:50.59354684Z,01HWDZHMA73CJ89SAWNYF2TN45,2024-04-26T19:59:50.59354684Z,78,2024-04-26T20:00:03.646765944Z,72,2024-04-26T20:00:03.650855806Z,true,2024-04-26T20:00:03.649544695Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:59:50.59354684Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:59:50.59354684Z
01HWDZW8A6GC47A0K06C9KWJJE,01HWDZPC367MBHKD8PQXDHSD8B,2024-04-26T19:59:50.598131195Z,01HWDZPC64Y5VEMH698JHPF1ZS,2024-04-26T19:59:50.598131195Z,01HWDZJ0DK6HX04SY1P9J0ZWQN,2024-04-26T19:59:50.598131195Z,44,2024-04-26T19:59:58.156118523Z,39,2024-04-26T19:59:58.15390505Z,true,2024-04-26T19:59:58.162069786Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T19:59:50.598131195Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T19:59:50.598131195Z
01HWDZWRA39Q8RX5DDRE0PA62N,01HWDZKY9PW5T2YNA2NGDGW04E,2024-04-26T20:00:06.97933588Z,01HWDZKYKX0GXJBFZ25B21642J,2024-04-26T20:00:06.97933588Z,01HWDZBW01J75DGAGYH6GJ4CPF,2024-04-26T20:00:06.97933588Z,74,2024-04-26T20:00:18.619731655Z,73,2024-04-26T20:00:18.618325753Z,true,2024-04-26T20:00:18.626655844Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T20:00:06.97933588Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T20:00:06.97933588Z
01HWDZWRACG84VDYGDYVVK6S0D,01HWDZKY9PW5T2YNA2NGDGW04E,2024-04-26T20:00:06.988239354Z,01HWDZKYKX0GXJBFZ25B21642J,2024-04-26T20:00:06.988239354Z,01HWDZC5946R9JV817EMBY35NT,2024-04-26T20:00:06.988239354Z,83,2024-04-26T20:00:17.04686214Z,100,2024-04-26T20:00:17.049004056Z,true,2024-04-26T20:00:17.066859947Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T20:00:06.988239354Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T20:00:06.988239354Z
01HWDZWRAMSR66H0EYAAE2XPZ2,01HWDZKY9PW5T2YNA2NGDGW04E,2024-04-26T20:00:06.996341661Z,01HWDZKYKX0GXJBFZ25B21642J,2024-04-26T20:00:06.996341661Z,01HWDZD5717ANBQ8GTPF071NQ4,2024-04-26T20:00:06.996341661Z,84,2024-04-26T20:00:13.990993805Z,77,2024-04-26T20:00:13.990061536Z,true,2024-04-26T20:00:13.987308224Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T20:00:06.996341661Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T20:00:06.996341661Z
01HWDZWRAX764QJQS6VRGQHNM5,01HWDZKY9PW5T2YNA2NGDGW04E,2024-04-26T20:00:07.005524248Z,01HWDZKYKX0GXJBFZ25B21642J,2024-04-26T20:00:07.005524248Z,01HWDZGWJ75208CDQJF4S4MG63,2024-04-26T20:00:07.005524248Z,40,2024-04-26T20:00:15.791358468Z,87,2024-04-26T20:00:15.792814736Z,true,2024-04-26T20:00:15.806950882Z,01HWDZ9H7KE19NGFVX9P5YHM2B,2024-04-26T20:00:07.005524248Z,01HWDZ9H89PXSVDZ2Z0E7MX51J,2024-04-26T20:00:07.005524248Z
01HWDZWVZNJQ7AV6PH6ZRM31KV,01HWDZPC3GZWEPXPYMDNVB86TA,2024-04-26T20:00:10.741284153Z,01HWDZPC9GAJ6TS59V5GYTZBWV,2024-04-26T20:00:10.741284153Z,01HWDZFE63S2B40MQFVM96F61W,2024-04-26T20:00:10.741284153Z,50,2024-04-26T20:00:30.544323669Z,0,2024-04-26T20:00:30.537079271Z,true,2024-04-26T20:00:30.547701123Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T20:00:10.741284153Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T20:00:10.741284153Z
01HWDZWVZV3ZM6YA1WWHDT4JKT,01HWDZPC3GZWEPXPYMDNVB86TA,2024-04-26T20:00:10.747800063Z,01HWDZPC9GAJ6TS59V5GYTZBWV,2024-04-26T20:00:10.747800063Z,01HWDZG8MA8Z3VJRX0Q4B2RED9,2024-04-26T20:00:10.747800063Z,58,2024-04-26T20:00:20.251164457Z,74,2024-04-26T20:00:20.252287789Z,true,2024-04-26T20:00:20.272150891Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T20:00:10.747800063Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T20:00:10.747800063Z
01HWDZWW03X90Y7NGGQZ3QQKC8,01HWDZPC3GZWEPXPYMDNVB86TA,2024-04-26T20:00:10.755850631Z,01HWDZPC9GAJ6TS59V5GYTZBWV,2024-04-26T20:00:10.755850631Z,01HWDZHMA73CJ89SAWNYF2TN45,2024-04-26T20:00:10.755850631Z,83,2024-04-26T20:00:20.889278525Z,74,2024-04-26T20:00:20.890450361Z,true,2024-04-26T20:00:20.894687643Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T20:00:10.755850631Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T20:00:10.755850631Z
01HWDZWW0A6XMHGPKJDCT2Y672,01HWDZPC3GZWEPXPYMDNVB86TA,2024-04-26T20:00:10.762512399Z,01HWDZPC9GAJ6TS59V5GYTZBWV,2024-04-26T20:00:10.762512399Z,01HWDZJ0DK6HX04SY1P9J0ZWQN,2024-04-26T20:00:10.762512399Z,50,2024-04-26T20:00:20.800117449Z,38,2024-04-26T20:00:20.805630417Z,true,2024-04-26T20:00:20.811198107Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T20:00:10.762512399Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T20:00:10.762512399Z
01HWDZXFEYYFF6CEWB60SHZBWA,01HWDZPC3D7P55K078EZ4W8PRN,2024-04-26T20:00:30.68647141Z,01HWDZPC9ACDN6DCVJPTERA9Y5,2024-04-26T20:00:30.68647141Z,01HWDZFE63S2B40MQFVM96F61W,2024-04-26T20:00:30.68647141Z,50,2024-04-26T20:00:39.289826782Z,0,2024-04-26T20:00:39.284773713Z,true,2024-04-26T20:00:39.293490011Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T20:00:30.68647141Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T20:00:30.68647141Z
01HWDZXFF5QXN3JNPWZNBTCSD9,01HWDZPC3D7P55K078EZ4W8PRN,2024-04-26T20:00:30.693667607Z,01HWDZPC9ACDN6DCVJPTERA9Y5,2024-04-26T20:00:30.693667607Z,01HWDZG8MA8Z3VJRX0Q4B2RED9,2024-04-26T20:00:30.693667607Z,63,2024-04-26T20:00:56.836293061Z,74,2024-04-26T20:00:56.83773921Z,true,2024-04-26T20:00:56.854024444Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T20:00:30.693667607Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T20:00:30.693667607Z
01HWDZXFFD911JM60CTYZS6P2Z,01HWDZPC3D7P55K078EZ4W8PRN,2024-04-26T20:00:30.702071438Z,01HWDZPC9ACDN6DCVJPTERA9Y5,2024-04-26T20:00:30.702071438Z,01HWDZHMA73CJ89SAWNYF2TN45,2024-04-26T20:00:30.702071438Z,78,2024-04-26T20:00:37.549934416Z,86,2024-04-26T20:00:37.548428374Z,true,2024-04-26T20:00:37.551029184Z,01HWDZBVZ099EF56E7PA1463T5,2024-04-26T20:00:30.702071438Z,01HWDZBVZCFRSJZ6GN21W52JD7,2024-04-26T20:00:30.702071438Z
